ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0006520	cellular amino acid metabolic process	149	6	CNAG_01577,CNAG_02048,CNAG_04215,CNAG_04467,CNAG_04862,CNAG_05602,	4.0	2.9	3.16	0.0167645434697	0.324493851079	0.435878130212
GO:0000278	mitotic cell cycle	21	2	CNAG_00327,CNAG_01656,	9.5	6.85	7.66	0.0337171755681	0.324493851079	0.876646564772
GO:0006790	sulfur compound metabolic process	58	3	CNAG_03898,CNAG_04215,CNAG_05759,	5.2	3.72	4.0	0.0460673058924	0.324493851079	1.0
GO:0007059	chromosome segregation	26	2	CNAG_00327,CNAG_01656,	7.7	5.54	6.06	0.0499221309352	0.324493851079	1.0
