gene	geneName	baseMean	log2FC	stderror	padj
CNAG_00002	NA	369.34	0.067	0.146	0.8576
CNAG_00003	NA	30.439	-0.307	0.338	NA
CNAG_00004	NA	94.562	-0.012	0.204	NA
CNAG_00005	NA	549.999	0.056	0.138	0.8784
CNAG_00006	NA	1414.07	-0.052	0.098	0.8311
CNAG_00007	NA	513.015	-0.211	0.116	0.3275
CNAG_00008	NA	231.06	-0.098	0.141	0.7676
CNAG_00009	NA	181.946	-0.209	0.162	0.5162
CNAG_00010	NA	243.573	-0.25	0.165	0.4286
CNAG_00011	NA	163.778	0.039	0.177	0.9452
CNAG_00012	NA	418.161	-0.015	0.135	0.9788
CNAG_00013	NA	335.619	0.141	0.136	0.6276
CNAG_00014	NA	39.779	0.009	0.29	NA
CNAG_00015	NA	127.084	0.086	0.183	NA
CNAG_00016	NA	347.202	-0.097	0.16	0.8001
CNAG_00017	NA	82.803	-0.04	0.218	NA
CNAG_00018	FZC6	471.365	-0.235	0.124	0.3003
CNAG_00019	NA	3127.956	-0.117	0.109	0.6082
CNAG_00020	NA	731.122	-0.344	0.138	0.1318
CNAG_00021	NA	344.331	-0.121	0.14	0.7024
CNAG_00022	NA	716.827	0.064	0.112	0.8144
CNAG_00023	NA	25.145	-0.661	0.362	NA
CNAG_00024	NA	898.015	0.061	0.139	0.8655
CNAG_00025	VCX1	231.734	0.078	0.147	0.8311
CNAG_00026	NA	479.238	0.259	0.137	0.3021
CNAG_00027	NA	115.633	-0.048	0.186	NA
CNAG_00028	NA	73.002	-0.16	0.225	NA
CNAG_00029	NA	36.091	0.086	0.33	NA
CNAG_00030	NA	22.777	0.203	0.403	NA
CNAG_00031	MLR1	150.215	0.017	0.168	NA
CNAG_00032	NA	27.498	0.062	0.348	NA
CNAG_00034	RPL9B	28788.966	-0.149	0.105	0.4659
CNAG_00035	NA	23.92	0.146	0.364	NA
CNAG_00036	SEC14-2	64.747	0.294	0.251	NA
CNAG_00038	NA	167.087	0.043	0.172	0.9349
CNAG_00039	ZFC6	10.522	0.664	0.552	NA
CNAG_00040	ERG11	816.491	0.016	0.113	0.9687
CNAG_00043	NA	175.922	0.06	0.163	0.8941
CNAG_00044	NA	359.724	-0.087	0.133	0.7838
CNAG_00045	NA	151.807	0.205	0.171	NA
CNAG_00046	NA	1361.358	-0.085	0.11	0.7385
CNAG_00047	PKP1	62.818	-0.287	0.244	NA
CNAG_00048	NA	36.329	0.03	0.302	NA
CNAG_00049	NA	50.999	0.128	0.262	NA
CNAG_00050	NA	126.387	-0.106	0.181	NA
CNAG_00051	SNT1	296.307	-0.256	0.14	0.3255
CNAG_00052	NA	83.422	-0.244	0.213	NA
CNAG_00053	NA	103.95	-0.073	0.207	NA
CNAG_00054	NA	33.675	-0.264	0.334	NA
CNAG_00055	NA	615.621	0.074	0.117	0.7918
CNAG_00056	NA	272.968	0.237	0.16	0.4367
CNAG_00057	FPP1	517.302	0.271	0.121	0.1931
CNAG_00058	NA	1890.77	0.098	0.102	0.6637
CNAG_00059	NA	122.678	-0.116	0.187	NA
CNAG_00060	NA	219.179	0.016	0.161	0.9805
CNAG_00061	CIT1	9707.591	0.163	0.117	0.4799
CNAG_00062	NA	1210.537	-0.205	0.113	0.33
CNAG_00063	CSE4	543.057	0.482	0.118	0.003413
CNAG_00064	NA	1176.494	0.132	0.116	0.5841
CNAG_00065	NA	3035.739	0.088	0.105	0.7131
CNAG_00066	NA	173.641	-0.128	0.164	0.73740000000000006
CNAG_00067	SSS1	3159.775	0.491	0.14	0.01909
CNAG_00068	NA	66.582	0.173	0.237	NA
CNAG_00069	NA	12.609	0.028	0.507	NA
CNAG_00070	NA	201.853	0.317	0.163	0.2853
CNAG_00072	NA	1039.935	-0.011	0.119	0.9814
CNAG_00073	NA	298.999	0.141	0.147	0.6609
CNAG_00074	NA	914.448	0.318	0.109	0.06281
CNAG_00075	NA	433.708	0.07	0.134	0.8332
CNAG_00076	NDX6	208.651	-0.111	0.165	0.775
CNAG_00077	NA	1162.498	-0.257	0.134	0.2939
CNAG_00078	NA	143.299	-0.184	0.18	NA
CNAG_00079	NA	106.589	-0.196	0.218	NA
CNAG_00080	NA	13.089	0.25	0.484	NA
CNAG_00081	NA	685.806	0.019	0.113	0.9624
CNAG_00082	NA	137.979	-0.066	0.188	NA
CNAG_00083	CCC1	146.755	0.206	0.182	NA
CNAG_00084	NA	1002.101	-0.21	0.103	0.2571
CNAG_00085	NA	349.983	-0.062	0.135	0.8587
CNAG_00086	NA	553.756	-0.129	0.122	0.6166
CNAG_00087	NA	270.305	0.23	0.145	0.4022
CNAG_00088	NA	625.429	0.02	0.118	0.9636
CNAG_00089	NA	336.75	0.048	0.136	0.8976
CNAG_00090	NA	372.91	0.057	0.124	0.8574
CNAG_00091	NA	73.597	-0.121	0.243	NA
CNAG_00092	NA	1698.41	0.004	0.097	0.9931
CNAG_00093	NA	172.17	0.163	0.164	0.6453
CNAG_00094	NA	55.849	0.067	0.248	NA
CNAG_00095	NA	318.348	-0.012	0.135	0.9828
CNAG_00096	NA	147.824	0.193	0.175	NA
CNAG_00097	ITR1	74.327	0.511	0.227	NA
CNAG_00098	NA	327.433	0.196	0.132	0.4392
CNAG_00099	NA	663.874	0.115	0.122	0.6659
CNAG_00100	NA	8298.482	0.184	0.116	0.4022
CNAG_00101	KEI1	617.741	0.033	0.116	0.9192
CNAG_00104	NA	1796.74	0.172	0.138	0.534
CNAG_00106	TCO5	156.41	-0.336	0.168	0.2708
CNAG_00107	NA	58.87	0.24	0.255	NA
CNAG_00108	NA	1709.48	0.209	0.124	0.3702
CNAG_00109	NA	1511.193	-0.19	0.098	0.2888
CNAG_00110	HPI3	432.349	-0.057	0.134	0.8693
CNAG_00111	NA	748.81	-0.281	0.133	0.2324
CNAG_00115	NA	246.751	0.09	0.191	0.8548
CNAG_00116	NA	27098.83	-0.277	0.103	0.099030000000000007
CNAG_00117	ERG24	738.866	0.169	0.111	0.4277
CNAG_00118	NA	294.903	0.183	0.137	0.5016
CNAG_00119	NA	150.73	0.207	0.176	NA
CNAG_00120	NA	425.582	0.061	0.134	0.8591
CNAG_00121	NA	770.802	-0.03	0.116	0.9308
CNAG_00122	NA	146.965	-0.122	0.166	NA
CNAG_00123	NA	14.41	0.62	0.501	NA
CNAG_00124	CAS32	451.635	0.194	0.15	0.5143
CNAG_00125	CRG1	44.273	-0.187	0.277	NA
CNAG_00126	NA	620.835	0.08	0.122	0.7838
CNAG_00127	NA	66.069	-0.553	0.25	NA
CNAG_00128	NA	104.472	-0.375	0.263	NA
CNAG_00129	NA	205.347	-0.063	0.153	0.877
CNAG_00130	RCK2	480.484	-0.024	0.121	0.9548
CNAG_00131	NA	32.104	-0.301	0.325	NA
CNAG_00132	NA	46.835	0.163	0.268	NA
CNAG_00133	NA	158.135	-0.069	0.173	0.883
CNAG_00134	NA	198.143	0.108	0.163	0.7796
CNAG_00135	NA	499.866	-0.088	0.122	0.7587
CNAG_00136	NA	1957.594	-0.061	0.097	0.7936
CNAG_00137	NA	147.745	0.613	0.203	NA
CNAG_00138	NA	587.225	0.125	0.118	0.6152
CNAG_00139	NA	408.222	0.118	0.127	0.6744
CNAG_00140	NA	1578.316	0.055	0.098	0.8193
CNAG_00141	NA	52.423	-0.512	0.279	NA
CNAG_00142	NA	360.478	-0.012	0.129	0.9814
CNAG_00143	NA	929.193	-0.139	0.105	0.5029
CNAG_00144	NA	45.198	-0.607	0.286	NA
CNAG_00145	NA	325.676	-0.174	0.133	0.5099
CNAG_00146	PBY101	277.449	-0.232	0.153	0.4286
CNAG_00147	NA	3000.02	0.01	0.1	0.9805
CNAG_00148	NA	418.478	-0.117	0.145	0.7217
CNAG_00149	NA	6576.694	0.332	0.126	0.1081
CNAG_00150	PQP1	330.83	-0.023	0.157	0.9674
CNAG_00151	NA	419.664	0.137	0.136	0.6391
CNAG_00152	NA	288.528	0.106	0.157	0.7741
CNAG_00153	NA	79.366	-0.095	0.222	NA
CNAG_00154	NA	201.199	-0.049	0.159	0.9115
CNAG_00155	NA	0.641	0.136	2.146	NA
CNAG_00156	SP1	222.308	0.192	0.157	0.5502
CNAG_00157	NA	1116.585	0.189	0.11	0.3587
CNAG_00158	HOC3	224.908	-0.282	0.15	0.3088
CNAG_00159	NA	280.75	-0.007	0.141	0.9906
CNAG_00160	NA	26.743	0.151	0.383	NA
CNAG_00161	NA	37.014	0.213	0.306	NA
CNAG_00162	AOX1	116.25	0.197	0.221	NA
CNAG_00163	NA	278.94	0.34	0.146	0.1662
CNAG_00164	NA	107.963	-0.101	0.196	NA
CNAG_00165	NA	527.887	0.045	0.117	0.8892
CNAG_00166	NA	269.438	-0.299	0.147	0.2577
CNAG_00167	NA	248.213	-0.013	0.148	0.9828
CNAG_00171	NA	52.064	-0.066	0.256	NA
CNAG_00172	NA	271.686	-0.107	0.14	0.742
CNAG_00173	NA	236.244	0.144	0.157	0.6801
CNAG_00174	NA	342.586	0.208	0.175	0.5602
CNAG_00175	NA	99.778	-0.003	0.197	NA
CNAG_00176	NA	1334.438	-0.211	0.137	0.4218
CNAG_00177	NA	69.976	0.131	0.222	NA
CNAG_00178	NA	509.385	0.312	0.169	0.3152
CNAG_00179	GPA2	48.397	-0.299	0.281	NA
CNAG_00180	NA	237.631	0.206	0.142	0.4515
CNAG_00181	FYV10	184.008	-0.071	0.165	0.8694
CNAG_00182	VPS29	259.563	0.116	0.141	0.7188
CNAG_00183	NA	635.527	0.083	0.148	0.8183
CNAG_00184	NA	441.955	-0.088	0.129	0.7702
CNAG_00185	NA	418.422	0.073	0.127	0.8165
CNAG_00186	NA	243.8	0.029	0.146	0.9542
CNAG_00187	UBP16	266.131	-0.175	0.138	0.523
CNAG_00188	NA	371.752	0.162	0.127	0.519
CNAG_00189	NA	124.88	-0.33	0.2	NA
CNAG_00190	NA	1271.984	0.354	0.141	0.128
CNAG_00191	NA	159.912	-0.365	0.174	0.2349
CNAG_00192	NA	47.328	-0.385	0.269	NA
CNAG_00193	GAT1	754.418	-0.144	0.117	0.5456
CNAG_00194	NA	1565.24	0.273	0.101	0.09553
CNAG_00195	NA	282.716	-0.128	0.141	0.6822
CNAG_00229	NA	121.805	-0.199	0.184	NA
CNAG_00231	NA	53.506	-0.056	0.27	NA
CNAG_00232	RPL30	18001.578	-0.061	0.107	0.8166
CNAG_00233	NA	1090.246	0.084	0.102	0.7194
CNAG_00234	NA	262.647	-0.173	0.142	0.5514
CNAG_00235	AMT1	292.196	0.095	0.135	0.7635
CNAG_00236	NA	147.778	0.117	0.176	NA
CNAG_00237	NA	1810.905	-0.158	0.103	0.4233
CNAG_00238	NA	5358.031	0.295	0.138	0.224
CNAG_00239	YAP1	134.137	-0.129	0.187	NA
CNAG_00240	NA	355.665	0.124	0.144	0.7042
CNAG_00241	NA	150.919	-0.292	0.181	NA
CNAG_00242	NA	11.373	0.279	0.52	NA
CNAG_00243	NA	213.325	0.143	0.15	0.6646
CNAG_00246	NA	288.736	0.14	0.141	0.6457
CNAG_00247	LYS9	105.811	0.246	0.193	NA
CNAG_00248	NA	126.131	-0.272	0.18	NA
CNAG_00249	NA	212.772	-0.082	0.149	0.8229
CNAG_00250	NA	362.486	-0.094	0.131	0.7587
CNAG_00251	NA	17.444	0.037	0.423	NA
CNAG_00252	NA	397.564	0.193	0.123	0.4099
CNAG_00253	NA	261.988	-0.347	0.186	0.3106
CNAG_00254	NA	236.124	-0.056	0.161	0.899
CNAG_00255	NA	360.63	-0.045	0.126	0.899
CNAG_00256	NA	944.372	-0.219	0.113	0.2888
CNAG_00257	NA	334.274	0.301	0.173	0.3508
CNAG_00258	NA	224.53	-0.415	0.153	0.09553
CNAG_00259	NA	319.351	-0.111	0.139	0.7268
CNAG_00260	NA	814.879	-0.062	0.117	0.8311
CNAG_00261	NA	9422.634	0.273	0.102	0.09945
CNAG_00262	NA	35.171	-0.041	0.307	NA
CNAG_00263	PTP4	99.212	0.074	0.206	NA
CNAG_00264	NA	732.617	0.493	0.128	0.007616
CNAG_00265	IDI1	2327.157	0.091	0.124	0.7571
CNAG_00266	YFH7	178.634	-0.132	0.154	0.7064
CNAG_00267	NA	63.809	-0.22	0.237	NA
CNAG_00268	ILV2	709.36	-0.062	0.121	0.8348
CNAG_00269	NA	5.841	-0.841	0.813	NA
CNAG_00270	NA	2925.457	0.007	0.099	0.985
CNAG_00271	NA	289.539	-0.255	0.136	0.3072
CNAG_00272	NA	96.453	0.245	0.209	NA
CNAG_00273	NA	61.145	-0.498	0.248	NA
CNAG_00274	NA	129.805	-0.203	0.18	NA
CNAG_00275	NA	150.822	0.313	0.171	NA
CNAG_00276	NA	95.888	-0.157	0.209	NA
CNAG_00277	NA	138.901	-0.072	0.169	NA
CNAG_00278	NA	293.806	-0.02	0.138	0.9676
CNAG_00279	NA	616.173	0.08	0.16	0.8435
CNAG_00280	NA	2027.482	-0.199	0.096	0.242
CNAG_00283	NA	69.294	-0.123	0.231	NA
CNAG_00284	NA	56.919	-0.082	0.251	NA
CNAG_00285	NA	66.861	0.003	0.239	NA
CNAG_00286	NAB2	430.746	-0.171	0.124	0.4863
CNAG_00287	NA	6503.242	0.139	0.089	0.4144
CNAG_00288	NA	123.871	0.005	0.208	NA
CNAG_00289	NA	165.012	-0.105	0.176	0.8064
CNAG_00290	NA	328.593	0.062	0.131	0.855
CNAG_00291	NA	10.612	0.577	0.539	NA
CNAG_00292	NA	1677.38	-0.087	0.103	0.713
CNAG_00293	RAS1	918.011	0.01	0.113	0.9828
CNAG_00294	NA	459.759	-0.197	0.122	0.3941
CNAG_00295	NA	0.487	-0.732	2.453	NA
CNAG_00299	NA	154.824	-0.113	0.17	0.7797
CNAG_00300	NA	162.366	-0.107	0.171	0.7925
CNAG_00301	NA	332.354	0.408	0.137	0.05691
CNAG_00302	NA	110.781	-0.307	0.206	NA
CNAG_00303	NA	10.278	-0.2	0.554	NA
CNAG_00304	NA	234.99	-0.095	0.159	0.8034
CNAG_00305	NA	7521.315	0.049	0.091	0.8299
CNAG_00306	MTN2	46.542	-0.63	0.282	NA
CNAG_00307	NA	5333.081	0.114	0.118	0.6588
CNAG_00308	NA	95.131	-0.065	0.213	NA
CNAG_00309	NA	181.968	-0.102	0.163	0.7936
CNAG_00310	NA	127.382	-0.035	0.179	NA
CNAG_00311	NA	1301.007	0.074	0.103	0.7587
CNAG_00312	NA	281.52	0.138	0.149	0.6747
CNAG_00313	NA	98.795	-0.22	0.208	NA
CNAG_00314	NA	105.842	-0.252	0.19	NA
CNAG_00315	NA	81.345	0.134	0.212	NA
CNAG_00316	HAM1	690.094	-0.163	0.124	0.5062
CNAG_00317	NA	210.989	0.116	0.152	0.7438
CNAG_00318	NA	1577.117	0.249	0.111	0.1877
CNAG_00319	NA	690.98	-0.025	0.108	0.9397
CNAG_00320	NA	143.378	0.06	0.18	NA
CNAG_00321	NA	8.574	0.211	0.628	NA
CNAG_00322	NA	206.929	0.171	0.169	0.6378
CNAG_00323	NA	7.793	-0.222	0.645	NA
CNAG_00326	NA	1035.995	-0.119	0.108	0.5996
CNAG_00327	NA	71.809	0.061	0.24	NA
CNAG_00328	NA	240.33	0.371	0.159	0.1662
CNAG_00329	NA	2257.732	-0.066	0.098	0.7712
CNAG_00330	NA	197.07	-0.571	0.164	0.02071
CNAG_00331	NA	73.72	0.248	0.225	NA
CNAG_00332	SIP4	234.368	0.056	0.151	0.8941
CNAG_00333	NA	236.273	-0.191	0.155	0.5456
CNAG_00334	NA	66920.883	-0.024	0.106	0.9439
CNAG_00335	NA	222.53	-0.379	0.149	0.1238
CNAG_00337	NA	659.716	0.232	0.117	0.2735
CNAG_00342	NA	442.463	0.121	0.121	0.6425
CNAG_00343	NA	89.917	-0.133	0.21	NA
CNAG_00344	NA	79.623	-0.272	0.213	NA
CNAG_00345	NA	751.62	-0.178	0.117	0.4262
CNAG_00346	NA	127.584	-0.373	0.187	NA
CNAG_00347	NA	199.893	-0.226	0.159	0.4677
CNAG_00348	NA	85.314	-0.181	0.227	NA
CNAG_00349	NA	8.402	-0.641	0.61	NA
CNAG_00351	NA	106.807	-0.248	0.195	NA
CNAG_00352	NA	400.8	0.027	0.132	0.9517
CNAG_00353	LPI16	312.78	0.133	0.143	0.6747
CNAG_00354	NA	735.098	0.106	0.118	0.6891
CNAG_00355	NA	571.299	0.089	0.128	0.7674
CNAG_00356	NA	380.496	-0.161	0.137	0.5696
CNAG_00357	NA	157.144	-0.125	0.174	0.7587
CNAG_00358	NA	112.666	-0.625	0.212	NA
CNAG_00359	NA	563.376	0.18	0.136	0.5038
CNAG_00360	NA	199.201	0.004	0.155	0.9947
CNAG_00361	RVS167	1884.667	0.167	0.094	0.3398
CNAG_00362	NA	180.326	0.074	0.168	0.8673
CNAG_00363	TCO6	423.88	0.239	0.123	0.2888
CNAG_00364	NA	183.035	0.05	0.172	0.9192
CNAG_00365	NA	547.513	-0.099	0.121	0.719
CNAG_00366	NA	5.922	-1.541	0.804	NA
CNAG_00367	DYN5	92.74	0.273	0.216	NA
CNAG_00368	NA	74.636	-0.371	0.254	NA
CNAG_00369	NA	129.844	-0.047	0.179	NA
CNAG_00370	UBI1	19602.376	-0.256	0.131	0.285
CNAG_00371	NA	52.769	-0.324	0.28	NA
CNAG_00372	NA	218.573	-0.518	0.178	0.06468
CNAG_00373	NA	200.54	-0.097	0.196	0.8458
CNAG_00374	NA	53.279	0.048	0.257	NA
CNAG_00375	GCN5	252.698	0.05	0.139	0.8976
CNAG_00377	NA	489.043	-0.278	0.128	0.2154
CNAG_00378	NA	23.595	-0.15	0.373	NA
CNAG_00383	APT3	284.759	-0.353	0.146	0.1469
CNAG_00384	NA	93.76	0.152	0.199	NA
CNAG_00385	NA	1936.853	0.085	0.094	0.6879
CNAG_00386	NA	650.497	-0.018	0.11	0.9654
CNAG_00387	LPI13	379.728	0.092	0.136	0.7744
CNAG_00388	NA	279.761	-0.024	0.149	0.9655
CNAG_00389	NA	560.265	0.26	0.129	0.2636
CNAG_00390	YMR1	53.735	-0.098	0.259	NA
CNAG_00391	NA	305.451	-0.132	0.136	0.6584
CNAG_00392	NA	74.533	-0.134	0.221	NA
CNAG_00393	NA	102.624	0.434	0.194	NA
CNAG_00394	NA	634.456	0.184	0.132	0.4798
CNAG_00395	NA	93.723	0.092	0.207	NA
CNAG_00396	PKA1	121.685	0.145	0.193	NA
CNAG_00397	NA	33.745	-0.296	0.323	NA
CNAG_00398	NA	335.895	0.56	0.14	0.004697
CNAG_00399	NA	359.376	-0.012	0.135	0.9825
CNAG_00400	NA	1154.151	0.193	0.101	0.2933
CNAG_00401	NA	213.251	-0.144	0.158	0.6826
CNAG_00402	NA	733.936	0.179	0.114	0.4078
CNAG_00403	NA	217.023	0.125	0.147	0.7114
CNAG_00404	NA	104.844	0.158	0.215	NA
CNAG_00405	KIC1	214.67	-0.03	0.156	0.9554
CNAG_00406	NA	359.873	-0.15	0.132	0.5843
CNAG_00407	NA	790.386	0.472	0.143	0.03112
CNAG_00408	PPH3	92.907	-0.419	0.212	NA
CNAG_00409	NA	212.748	-0.217	0.163	0.5018
CNAG_00410	NA	563.26	-0.226	0.115	0.2847
CNAG_00411	NA	547.563	-0.286	0.117	0.1442
CNAG_00413	OFD1	604.197	0.13	0.129	0.6391
CNAG_00414	MAK32	69.892	-0.121	0.227	NA
CNAG_00415	CDC2801	110.253	-0.471	0.214	NA
CNAG_00416	NA	109.209	-0.139	0.205	NA
CNAG_00417	NA	13009.499	-0.048	0.089	0.8284
CNAG_00418	NA	7963.339	-0.391	0.103	0.008146
CNAG_00419	NA	48.007	-0.563	0.27	NA
CNAG_00420	NA	482.448	0.093	0.125	0.7509
CNAG_00421	NA	361.828	-0.027	0.152	0.9602
CNAG_00422	NA	184.63	-0.09	0.155	0.8111
CNAG_00423	NA	373.86	-0.276	0.126	0.2081
CNAG_00424	NA	536.399	-0.158	0.121	0.5099
CNAG_00425	NA	5.023	-0.183	0.83	NA
CNAG_00426	NA	276.446	0.02	0.142	0.969
CNAG_00427	PTC5	1349.829	0.217	0.141	0.4218
CNAG_00428	NA	289.45	-0.205	0.14	0.4465
CNAG_00429	NA	272.632	0.199	0.171	0.5735
CNAG_00430	NA	67.205	-0.436	0.246	NA
CNAG_00433	NA	182.347	0.064	0.176	0.8945
CNAG_00434	NA	306.327	0.078	0.138	0.8178
CNAG_00435	NA	45.54	0.014	0.29	NA
CNAG_00436	NA	173.849	-0.021	0.168	0.975
CNAG_00437	NA	181.505	0.06	0.161	0.8935
CNAG_00438	NA	74.788	-0.42	0.23	NA
CNAG_00439	NA	135.739	-0.181	0.172	NA
CNAG_00440	SSN801	95.657	-0.033	0.209	NA
CNAG_00441	IMD1	10075.168	0.117	0.106	0.5996
CNAG_00442	NA	1199.347	0.798	0.159	1.345e-4
CNAG_00443	NA	30.886	0.087	0.333	NA
CNAG_00444	NA	176.345	-0.181	0.176	0.6309
CNAG_00445	NHP6B01	244.314	-0.017	0.152	0.9788
CNAG_00446	NA	0.158	1.081	4.08	NA
CNAG_00447	NA	3107.994	-0.005	0.102	0.9892
CNAG_00448	NA	802.026	0.036	0.112	0.9085
CNAG_00449	NA	381.219	0.045	0.143	0.9115
CNAG_00450	LEU2	3456.658	-0.024	0.105	0.9425
CNAG_00451	NA	64.83	-0.095	0.234	NA
CNAG_00452	NA	30.175	-0.148	0.358	NA
CNAG_00453	NA	504.777	0.334	0.127	0.109
CNAG_00454	NA	7.186	-0.11	0.663	NA
CNAG_00455	UBP16	481.132	0.054	0.125	0.8674
CNAG_00456	ISP6	544.921	0.235	0.128	0.3171
CNAG_00457	GLN1	6458.313	-0.031	0.126	0.9356
CNAG_00458	NA	1096.744	-0.008	0.112	0.9862
CNAG_00460	LIV1	197.737	-0.085	0.154	0.8226
CNAG_00461	NA	1092.211	0.022	0.141	0.9655
CNAG_00462	NA	709.05	-0.019	0.111	0.9608
CNAG_00463	NA	0.141	-0.843	4.08	NA
CNAG_00464	NA	1031.02	-0.102	0.12	0.7074
CNAG_00465	NA	286.439	0.129	0.151	0.7056
CNAG_00466	NA	428.048	0.188	0.124	0.4286
CNAG_00467	NA	304.097	0.124	0.16	0.7385
CNAG_00468	NA	583.659	0.087	0.115	0.7442
CNAG_00469	NA	340.611	-0.11	0.136	0.7194
CNAG_00470	NA	365.446	0.124	0.133	0.6744
CNAG_00471	NA	865.68	-0.066	0.127	0.8347
CNAG_00472	NA	165.481	-0.063	0.186	0.9015
CNAG_00473	OST2	1573.211	0.501	0.12	0.002635
CNAG_00474	NA	40.508	0.012	0.289	NA
CNAG_00475	NA	234.616	-0.526	0.146	0.01427
CNAG_00476	NA	9.822	-0.58	0.562	NA
CNAG_00480	NA	178.406	-0.064	0.159	0.8784
CNAG_00481	NA	0.927	-2.035	1.962	NA
CNAG_00482	NA	412.132	0.109	0.124	0.6985
CNAG_00483	ACT1	7957.547	0.065	0.089	0.7574
CNAG_00484	NA	104.786	0.098	0.197	NA
CNAG_00485	NA	22.486	0.213	0.375	NA
CNAG_00486	NA	629.738	0.166	0.116	0.4623
CNAG_00487	NA	50.74	-0.361	0.307	NA
CNAG_00488	NA	58.767	-0.045	0.249	NA
CNAG_00490	NA	105.934	0.181	0.191	NA
CNAG_00491	NA	435.56	0.295	0.124	0.1618
CNAG_00492	NA	10.492	0.02	0.54	NA
CNAG_00493	NA	65.807	0.31	0.256	NA
CNAG_00495	NA	296.004	-0.015	0.142	0.9789
CNAG_00496	NA	247.197	0.161	0.152	0.6159
CNAG_00497	NA	314.034	0.022	0.146	0.9661
CNAG_00498	CDC14	119.764	0.101	0.204	NA
CNAG_00499	NA	338.713	-0.087	0.132	0.7797
CNAG_00500	PTC1	1252.202	0.113	0.135	0.7151
CNAG_00501	NA	84.243	0.057	0.213	NA
CNAG_00502	NA	243.107	-0.16	0.156	0.6322
CNAG_00503	NA	424.297	-0.099	0.123	0.7241
CNAG_00504	NA	230.786	-0.143	0.157	0.6807
CNAG_00505	FZC28	77.225	0.094	0.225	NA
CNAG_00506	NA	127.107	-0.239	0.184	NA
CNAG_00508	VPS17	312.997	0.015	0.133	0.9788
CNAG_00509	NA	1015.486	-0.069	0.123	0.8183
CNAG_00510	NA	1019.798	-0.091	0.104	0.6976
CNAG_00511	NA	19.356	0.023	0.405	NA
CNAG_00512	NA	592.224	-0.142	0.121	0.5707
CNAG_00513	NA	323.273	-0.019	0.15	0.975
CNAG_00514	NA	249.532	-0.274	0.141	0.2865
CNAG_00515	NA	39.084	0.343	0.296	NA
CNAG_00516	PEX7	72.961	-0.514	0.221	NA
CNAG_00517	NA	581.245	0.25	0.131	0.2991
CNAG_00519	ERG3	547.877	-0.347	0.124	0.08003
CNAG_00520	NA	587.478	-0.113	0.136	0.7172
CNAG_00521	NA	152.918	0.355	0.189	NA
CNAG_00522	NA	94.363	-0.208	0.2	NA
CNAG_00523	NA	106.366	0.025	0.19	NA
CNAG_00524	NA	187.757	0.093	0.164	0.8168
CNAG_00525	NA	134.425	-0.213	0.176	NA
CNAG_00526	NA	19.598	0.036	0.403	NA
CNAG_00527	NA	1654.707	-0.171	0.105	0.3914
CNAG_00528	NA	146.636	0.092	0.179	NA
CNAG_00529	NA	74.4	0.068	0.236	NA
CNAG_00531	ENA1	199.379	-0.129	0.155	0.7151
CNAG_00532	NA	365.318	-0.109	0.15	0.7587
CNAG_00533	TIM50	1477.378	-0.01	0.129	0.9834
CNAG_00534	NA	4903.678	-0.288	0.147	0.2847
CNAG_00535	NA	798.554	0.006	0.128	0.9912
CNAG_00536	NA	2730.208	0.107	0.098	0.6046
CNAG_00537	NA	72.338	0.367	0.257	NA
CNAG_00538	NA	1659.877	-0.088	0.102	0.7036
CNAG_00539	NA	192.845	0.057	0.158	0.8965
CNAG_00540	NA	21.93	0.474	0.398	NA
CNAG_00541	NA	40.008	0.212	0.289	NA
CNAG_00542	NA	32.123	-0.504	0.316	NA
CNAG_00543	NA	1288.837	0.204	0.116	0.3447
CNAG_00544	NA	245.134	0.12	0.154	0.7372
CNAG_00545	NA	169.728	0.009	0.162	0.9892
CNAG_00546	CHS4	131.464	0.253	0.175	NA
CNAG_00547	NA	256.14	-0.036	0.148	0.9372
CNAG_00549	NA	0	NA	NA	NA
CNAG_00550	NA	47.218	0.098	0.268	NA
CNAG_00551	NA	685.84	0.099	0.13	0.7425
CNAG_00554	ISC1	240.965	0.158	0.148	0.6109
CNAG_00555	NA	366.813	0.016	0.148	0.9788
CNAG_00556	CCK1	330.507	0.075	0.133	0.8183
CNAG_00557	NA	1700.677	0.153	0.105	0.4515
CNAG_00558	NA	353.573	-0.262	0.156	0.3702
CNAG_00559	BZP3	252.133	-0.429	0.147	0.06468
CNAG_00560	NA	1333.479	-0.008	0.111	0.985
CNAG_00561	HAT1	296.127	-0.083	0.138	0.8034
CNAG_00562	NA	401.761	-0.13	0.145	0.6886
CNAG_00563	NA	187.169	0.079	0.173	0.8591
CNAG_00564	NA	238.3	-0.325	0.147	0.2045
CNAG_00565	VPS1	2226.868	-0.034	0.109	0.9115
CNAG_00566	NA	105.451	-0.752	0.21	NA
CNAG_00567	NA	267.922	-0.04	0.145	0.9248
CNAG_00568	NA	29.579	-0.076	0.345	NA
CNAG_00569	NA	431.369	-0.049	0.149	0.904
CNAG_00570	PKR1	838.798	0.159	0.115	0.4834
CNAG_00571	NA	137.68	0.021	0.176	NA
CNAG_00572	NA	335.699	-0.43	0.155	0.08743
CNAG_00573	NA	1277.207	-0.107	0.125	0.7036
CNAG_00574	NA	335.386	-0.252	0.128	0.284
CNAG_00576	NA	287.077	-0.124	0.159	0.7372
CNAG_00577	NA	113.957	-0.196	0.197	NA
CNAG_00580	NA	356.855	-0.263	0.138	0.2956
