gene	geneName	baseMean	log2FC	stderror	padj
CNAG_00002	NA	457.337	-0.266	0.118	0.05077
CNAG_00003	NA	63.345	-0.043	0.253	0.9067
CNAG_00004	NA	119.8	0.242	0.187	0.2882
CNAG_00005	NA	707.843	-0.168	0.108	0.1927
CNAG_00006	NA	1662.679	-0.189	0.09	0.0696
CNAG_00007	NA	380.069	-0.374	0.126	0.00814
CNAG_00008	NA	411.519	0.389	0.121	0.003805
CNAG_00009	NA	241.713	-0.468	0.137	0.002066
CNAG_00010	NA	292.675	-0.164	0.141	0.3494
CNAG_00011	NA	186.681	-0.277	0.151	0.1194
CNAG_00012	NA	588.837	0.346	0.121	0.011
CNAG_00013	NA	436.069	0.139	0.117	0.3365
CNAG_00014	NA	89.879	0.519	0.202	0.02372
CNAG_00015	NA	591.796	0.978	0.127	2.42e-13
CNAG_00016	NA	283.196	-0.375	0.14	0.01765
CNAG_00017	NA	169.536	0.189	0.16	0.3409
CNAG_00018	FZC6	588.445	0.19	0.114	0.1612
CNAG_00019	NA	2413.679	-0.288	0.084	0.002033
CNAG_00020	NA	1118.894	0.066	0.119	0.6797
CNAG_00021	NA	415.465	-0.559	0.17	0.00311
CNAG_00022	NA	567.648	-0.376	0.112	0.002403
CNAG_00023	NA	47.337	-0.937	0.288	0.003469
CNAG_00024	NA	945.616	-0.067	0.107	0.6375
CNAG_00025	VCX1	543.084	0.103	0.12	0.5015
CNAG_00026	NA	415.352	-0.38	0.124	0.005935
CNAG_00027	NA	177.798	0.297	0.152	0.09393
CNAG_00028	NA	131.138	0.179	0.181	0.4364
CNAG_00029	NA	44.556	-0.293	0.281	0.407
CNAG_00030	NA	31.37	0.573	0.334	0.1492
CNAG_00031	MLR1	179.298	0.472	0.161	0.008821
CNAG_00032	NA	75.785	0.381	0.272	0.2473
CNAG_00034	RPL9B	21214.724	-0.548	0.095	7.121e-8
CNAG_00035	NA	97.667	0.382	0.195	0.09339
CNAG_00036	SEC14-2	427.152	0.882	0.151	4.239e-8
CNAG_00038	NA	344.781	0.635	0.142	3.581e-5
CNAG_00039	ZFC6	23.632	0.102	0.389	0.8568
CNAG_00040	ERG11	761.804	-0.512	0.112	2.38e-5
CNAG_00043	NA	320.05	0.832	0.135	7.193e-9
CNAG_00044	NA	455.817	0.466	0.155	0.007247
CNAG_00045	NA	349.534	-0.201	0.128	0.1899
CNAG_00046	NA	1461.863	-0.33	0.114	0.01002
CNAG_00047	PKP1	83.794	0.234	0.222	0.4002
CNAG_00048	NA	100.321	0.547	0.206	0.01878
CNAG_00049	NA	66.96	0.18	0.241	0.5675
CNAG_00050	NA	158.082	0.434	0.181	0.0357
CNAG_00051	SNT1	421.807	0.143	0.118	0.3237
CNAG_00052	NA	340.227	1.871	0.169	1.1040000000000001e-26
CNAG_00053	NA	96.772	-0.718	0.199	0.001088
CNAG_00054	NA	232.218	0.875	0.161	3.903e-7
CNAG_00055	NA	1148.091	0.782	0.116	1.698e-10
CNAG_00056	NA	369.419	-0.009	0.156	0.971
CNAG_00057	FPP1	2062.491	1.843	0.092	1.8429999999999995e-86
CNAG_00058	NA	1498.324	-0.471	0.109	7.896e-5
CNAG_00059	NA	118.046	-0.385	0.193	0.0885
CNAG_00060	NA	217.475	-0.222	0.144	0.1983
CNAG_00061	CIT1	9494.524	0.328	0.128	0.02441
CNAG_00062	NA	1000.045	-0.495	0.129	4.579e-4
CNAG_00063	CSE4	371.614	-0.543	0.153	0.001269
CNAG_00064	NA	1355.176	-0.536	0.106	2.452e-6
CNAG_00065	NA	2640.009	-0.637	0.089	1.072e-11
CNAG_00066	NA	339.993	0.81	0.136	2.114e-8
CNAG_00067	SSS1	2619.357	-0.435	0.106	1.758e-4
CNAG_00068	NA	151.267	0.695	0.168	1.603e-4
CNAG_00069	NA	29.199	0.049	0.335	0.9207
CNAG_00070	NA	401.152	-0.008	0.125	0.9647
CNAG_00072	NA	1086.061	-0.323	0.105	0.005814
CNAG_00073	NA	343.198	0.187	0.128	0.2255
CNAG_00074	NA	1946.449	0.595	0.097	9.851e-9
CNAG_00075	NA	821.914	0.394	0.114	0.001832
CNAG_00076	NDX6	272.762	-0.282	0.141	0.08644
CNAG_00077	NA	1733.966	-0.986	0.131	7.671e-13
CNAG_00078	NA	157.22	0.137	0.18	0.559
CNAG_00079	NA	273.244	0.923	0.181	2.059e-6
CNAG_00080	NA	44.688	0.335	0.277	0.3274
CNAG_00081	NA	827.987	0.245	0.108	0.04805
CNAG_00082	NA	231.478	0.285	0.162	0.1376
CNAG_00083	CCC1	147.665	0.048	0.184	0.8571
CNAG_00084	NA	752.827	-0.52	0.111	1.404e-5
CNAG_00085	NA	321.095	-0.939	0.128	2.949e-12
CNAG_00086	NA	600.898	-0.494	0.129	4.888e-4
CNAG_00087	NA	361.302	0.584	0.127	2.213e-5
CNAG_00088	NA	582.393	-0.499	0.123	2.055e-4
CNAG_00089	NA	345.431	-0.06	0.128	0.7291
CNAG_00090	NA	448.346	-0.174	0.127	0.2601
CNAG_00091	NA	1139.658	4.12	0.139	2.523999999999999e-189
CNAG_00092	NA	1673.865	0.13	0.1	0.2851
CNAG_00093	NA	810.385	1.64	0.142	3.266e-29
CNAG_00094	NA	76.17	0.042	0.219	0.896
CNAG_00095	NA	344.147	-0.263	0.136	0.09874
CNAG_00096	NA	190.913	0.564	0.159	0.001356
CNAG_00097	ITR1	152.287	0.225	0.173	0.2864
CNAG_00098	NA	482.598	-0.168	0.117	0.2373
CNAG_00099	NA	646.988	-0.796	0.116	8.046e-11
CNAG_00100	NA	5878.537	-0.186	0.102	0.1207
CNAG_00101	KEI1	635.183	-0.549	0.107	1.901e-6
CNAG_00104	NA	1986.271	-0.444	0.087	2.327e-6
CNAG_00106	TCO5	254.219	-0.066	0.152	0.7527
CNAG_00107	NA	149.109	1.117	0.174	1.422e-9
CNAG_00108	NA	1296.093	-0.238	0.118	0.08324
CNAG_00109	NA	1324.104	-0.19	0.094	0.08271
CNAG_00110	HPI3	472.65	-0.395	0.125	0.004683
CNAG_00111	NA	845.008	0.005	0.129	0.9781
CNAG_00115	NA	261.651	0.319	0.179	0.1325
CNAG_00116	NA	20369.364	-0.412	0.122	0.002261
CNAG_00117	ERG24	767.619	0.063	0.107	0.656
CNAG_00118	NA	402.134	-0.196	0.12	0.1712
CNAG_00119	NA	186.919	0.127	0.159	0.5361
CNAG_00120	NA	415.835	0.053	0.135	0.7784
CNAG_00121	NA	879.267	0.131	0.123	0.3954
CNAG_00122	NA	152.564	-0.505	0.171	0.008315
CNAG_00123	NA	81.072	1.779	0.228	9.857e-14
CNAG_00124	CAS32	804.05	-0.089	0.148	0.6476
CNAG_00125	CRG1	72.568	-0.484	0.226	0.06475
CNAG_00126	NA	791.803	-0.036	0.108	0.8151
CNAG_00127	NA	95.972	-0.069	0.217	0.8225
CNAG_00128	NA	132.191	-0.274	0.181	0.2085
CNAG_00129	NA	224.148	-0.185	0.154	0.3302
CNAG_00130	RCK2	1652.461	1.266	0.097	2.789e-37
CNAG_00131	NA	87.882	0.624	0.209	0.00779
CNAG_00132	NA	94.519	0.488	0.203	0.03501
CNAG_00133	NA	306.228	0.907	0.134	1.413e-10
CNAG_00134	NA	319.193	0.208	0.149	0.2484
CNAG_00135	NA	356.515	-0.664	0.13	2.049e-6
CNAG_00136	NA	2734.611	0.374	0.091	1.718e-4
CNAG_00137	NA	326.534	-0.085	0.129	0.6147
CNAG_00138	NA	473.128	-0.194	0.118	0.1677
CNAG_00139	NA	898.314	1.2	0.111	1.059e-25
CNAG_00140	NA	1442.128	-0.11	0.101	0.3825
CNAG_00141	NA	94.867	-0.269	0.215	0.30620000000000003
CNAG_00142	NA	334.878	-0.497	0.127	3.738e-4
CNAG_00143	NA	811.448	-0.269	0.102	0.0199
CNAG_00144	NA	38.075	0.07	0.313	0.8782
CNAG_00145	NA	357.361	-0.28	0.143	0.09364
CNAG_00146	PBY101	329.037	0.061	0.13	0.7301
CNAG_00147	NA	4666.777	0.478	0.093	1.668e-6
CNAG_00148	NA	554.68	0.185	0.131	0.2426
CNAG_00149	NA	6228.522	-0.733	0.108	1.147e-10
CNAG_00150	PQP1	582.061	0.397	0.109	9.258e-4
CNAG_00151	NA	336.826	0.03	0.138	0.8805
CNAG_00152	NA	314.375	0.126	0.128	0.4364
CNAG_00153	NA	85.353	-0.184	0.203	0.478
CNAG_00154	NA	1118.537	0.707	0.108	7.472e-10
CNAG_00155	NA	0.161	-0.813	4.08	0.8908
CNAG_00156	SP1	561.135	0.351	0.12	0.009512
CNAG_00157	NA	1813.562	-0.574	0.103	1.931e-7
CNAG_00158	HOC3	279.467	-0.065	0.137	0.7242
CNAG_00159	NA	257.069	-0.086	0.141	0.6447
CNAG_00160	NA	78.063	1.272	0.225	1.186e-7
CNAG_00161	NA	101.969	1.245	0.207	1.579e-8
CNAG_00162	AOX1	362.221	-0.225	0.145	0.196
CNAG_00163	NA	415.159	-0.204	0.12	0.1513
CNAG_00164	NA	409.23	0.185	0.142	0.2866
CNAG_00165	NA	457.898	-0.561	0.122	2.05e-5
CNAG_00166	NA	284.428	-0.506	0.134	6.017e-4
CNAG_00167	NA	448.395	0.516	0.119	6.219e-5
CNAG_00171	NA	63.767	0.35	0.241	0.228
CNAG_00172	NA	343.196	-0.326	0.141	0.04443
CNAG_00173	NA	341.956	0.475	0.154	0.005798
CNAG_00174	NA	595.319	0.523	0.16	0.003222
CNAG_00175	NA	186.092	0.449	0.166	0.01645
CNAG_00176	NA	1506.498	-0.815	0.16	2.233e-6
CNAG_00177	NA	233.575	0.204	0.148	0.2551
CNAG_00178	NA	1599.667	1.011	0.129	7.295e-14
CNAG_00179	GPA2	103.966	-0.495	0.216	0.04658
CNAG_00180	NA	255.485	0.139	0.144	0.4479
CNAG_00181	FYV10	353.843	0.376	0.126	0.007985
CNAG_00182	VPS29	298.606	-0.187	0.139	0.2698
CNAG_00183	NA	1620.333	0.379	0.111	0.002124
CNAG_00184	NA	683.986	0.222	0.108	0.07773
CNAG_00185	NA	646.744	-0.191	0.112	0.1518
CNAG_00186	NA	262.972	-0.319	0.135	0.03933
CNAG_00187	UBP16	375.062	0.102	0.122	0.5152
CNAG_00188	NA	355.715	-0.314	0.126	0.02908
CNAG_00189	NA	147.678	-0.26	0.178	0.228
CNAG_00190	NA	3080.166	0.202	0.111	0.1242
CNAG_00191	NA	189.6	-1.414	0.16	2.305e-17
CNAG_00192	NA	85.896	0.74	0.228	0.003543
CNAG_00193	GAT1	1073.273	0.078	0.106	0.5736
CNAG_00194	NA	1786.956	-0.407	0.093	5.339e-5
CNAG_00195	NA	240.461	-0.391	0.143	0.01573
CNAG_00229	NA	214.798	0.275	0.158	0.1433
CNAG_00231	NA	55.923	-0.257	0.247	0.4078
CNAG_00232	RPL30	11264.369	-0.676	0.114	2.895e-8
CNAG_00233	NA	1025.629	-0.144	0.1	0.2336
CNAG_00234	NA	314.381	-0.22	0.138	0.1822
CNAG_00235	AMT1	180.587	-1.467	0.171	2.552e-16
CNAG_00236	NA	88.528	-1.055	0.219	8.161e-6
CNAG_00237	NA	1618.426	-0.211	0.092	0.04587
CNAG_00238	NA	4718.768	-0.365	0.083	5.029e-5
CNAG_00239	YAP1	519.711	0.705	0.133	7.377e-7
CNAG_00240	NA	445.375	0.074	0.119	0.6402
CNAG_00241	NA	168.293	-0.371	0.162	0.04591
CNAG_00242	NA	76.8	0.92	0.297	0.005489
CNAG_00243	NA	246.533	-0.266	0.151	0.137
CNAG_00246	NA	477.506	0.386	0.126	0.006352
CNAG_00247	LYS9	288.234	1.18	0.155	3.546e-13
CNAG_00248	NA	198.683	-0.102	0.149	0.6031
CNAG_00249	NA	474.71	0.276	0.119	0.04267
CNAG_00250	NA	535.575	-0.487	0.134	9.453e-4
CNAG_00251	NA	47.294	0.733	0.27	0.01648
CNAG_00252	NA	554.161	-0.18	0.12	0.2128
CNAG_00253	NA	411.108	-0.352	0.146	0.03534
CNAG_00254	NA	386.947	0.88	0.13	1.795e-10
CNAG_00255	NA	486.985	-0.102	0.137	0.5696
CNAG_00256	NA	779.533	-0.1	0.122	0.5249
CNAG_00257	NA	425.902	-0.204	0.137	0.2161
CNAG_00258	NA	278.529	-0.004	0.137	0.9831
CNAG_00259	NA	256.31	-0.599	0.138	6.984e-5
CNAG_00260	NA	701.972	-0.046	0.107	0.7505
CNAG_00261	NA	22376.611	0.158	0.107	0.2222
CNAG_00262	NA	47.831	-0.188	0.287	0.6182
CNAG_00263	PTP4	163.584	-0.017	0.178	0.9512
CNAG_00264	NA	1922.131	0.623	0.112	1.881e-7
CNAG_00265	IDI1	1854.567	-0.406	0.093	5.788e-5
CNAG_00266	YFH7	205.941	0.034	0.145	0.8709
CNAG_00267	NA	102.649	0.401	0.195	0.07689
CNAG_00268	ILV2	885.078	0.29	0.144	0.08416
CNAG_00269	NA	152.395	0.354	0.184	0.1011
CNAG_00270	NA	3075.603	-0.142	0.088	0.1753
CNAG_00271	NA	303.366	-0.142	0.142	0.4315
CNAG_00272	NA	177.191	0.234	0.177	0.2777
CNAG_00273	NA	69.122	-0.647	0.23	0.01255
CNAG_00274	NA	247.629	0.228	0.148	0.2002
CNAG_00275	NA	627.667	0.585	0.112	1.215e-6
CNAG_00276	NA	186.901	-0.107	0.168	0.6275
CNAG_00277	NA	188.104	-0.28	0.156	0.1276
CNAG_00278	NA	261.452	0.109	0.134	0.5288
CNAG_00279	NA	577.812	-0.565	0.15	6.163e-4
CNAG_00280	NA	1918.54	-0.485	0.09	4.8e-7
CNAG_00283	NA	150.187	0.538	0.2	0.01732
CNAG_00284	NA	152.953	0.793	0.172	2.043e-5
CNAG_00285	NA	141.034	0.743	0.182	1.888e-4
CNAG_00286	NAB2	471.202	-0.126	0.12	0.4047
CNAG_00287	NA	5386.878	-0.459	0.09	2.285e-6
CNAG_00288	NA	146.59	-0.102	0.165	0.6398
CNAG_00289	NA	142.152	-0.501	0.171	0.009287
CNAG_00290	NA	485.896	-0.034	0.113	0.8331
CNAG_00291	NA	12.53	0.106	0.543	0.8934
CNAG_00292	NA	1907.842	-0.426	0.094	2.881e-5
CNAG_00293	RAS1	971.634	-0.398	0.104	4.985e-4
CNAG_00294	NA	461.856	0.006	0.131	0.9765
CNAG_00295	NA	4.078	0.645	0.919	0.5925
CNAG_00299	NA	194.997	-0.097	0.149	0.6221
CNAG_00300	NA	468.703	0.51	0.129	3.211e-4
CNAG_00301	NA	1914.946	0.318	0.115	0.01394
CNAG_00302	NA	203.829	0.084	0.164	0.7047
CNAG_00303	NA	17.536	-0.088	0.446	0.8912
CNAG_00304	NA	179.539	-0.256	0.16	0.1804
CNAG_00305	NA	6796.207	-0.165	0.102	0.1755
CNAG_00306	MTN2	58.648	-1.657	0.28	2.787e-8
CNAG_00307	NA	4919.378	-0.572	0.099	6.926e-8
CNAG_00308	NA	99.134	-0.157	0.196	0.5366
CNAG_00309	NA	263.842	0.158	0.14	0.3662
CNAG_00310	NA	135.856	-0.006	0.17	0.9823
CNAG_00311	NA	941.167	-0.553	0.099	1.748e-7
CNAG_00312	NA	324.851	-0.207	0.13	0.1821
CNAG_00313	NA	145.532	-0.124	0.17	0.5741
CNAG_00314	NA	167.824	-0.16	0.166	0.45
CNAG_00315	NA	134.374	-0.256	0.19	0.2674
CNAG_00316	HAM1	528.777	-0.67	0.12	2.032e-7
CNAG_00317	NA	238.521	-0.431	0.142	0.006525
CNAG_00318	NA	1843.021	-0.055	0.1	0.6806
CNAG_00319	NA	698.846	-0.415	0.105	3.224e-4
CNAG_00320	NA	162.314	-0.203	0.194	0.4047
CNAG_00321	NA	21.017	-0.52	0.41	0.2988
CNAG_00322	NA	331.242	-0.33	0.142	0.04269
CNAG_00323	NA	22.964	0.226	0.376	0.6503
CNAG_00326	NA	1303.5	0.004	0.099	0.9794
CNAG_00327	NA	71.306	-1.016	0.23	4.721e-5
CNAG_00328	NA	413.337	0.553	0.141	3.487e-4
CNAG_00329	NA	1721.262	-0.369	0.115	0.003983
CNAG_00330	NA	319.25	-0.074	0.149	0.7123
CNAG_00331	NA	104.772	0.556	0.196	0.01181
CNAG_00332	SIP4	425.191	-0.082	0.131	0.6348
CNAG_00333	NA	221.163	-0.215	0.165	0.2861
CNAG_00334	NA	51677.653	-0.219	0.123	0.1316
CNAG_00335	NA	249.123	-0.1	0.142	0.5912
CNAG_00337	NA	1795.825	0.188	0.105	0.1279
CNAG_00342	NA	744.782	0.376	0.123	0.006037
CNAG_00343	NA	153.205	0.143	0.163	0.4962
CNAG_00344	NA	120.426	-0.016	0.177	0.9536
CNAG_00345	NA	497.537	-0.437	0.116	6.437e-4
CNAG_00346	NA	208.152	0.126	0.152	0.5221
CNAG_00347	NA	310.286	0.254	0.131	0.09697
CNAG_00348	NA	328.456	0.576	0.14	1.737e-4
CNAG_00349	NA	67.148	1.717	0.272	2.607e-9
CNAG_00351	NA	115.456	-0.483	0.19	0.02555
CNAG_00352	NA	501.652	0.077	0.115	0.6131
CNAG_00353	LPI16	379.606	-0.527	0.132	2.5e-4
CNAG_00354	NA	1353.144	0.279	0.11	0.02543
CNAG_00355	NA	711.481	-0.341	0.119	0.01053
CNAG_00356	NA	610.412	0.641	0.115	1.935e-7
CNAG_00357	NA	178.433	0.113	0.167	0.6048
CNAG_00358	NA	133.372	-0.214	0.175	0.3204
CNAG_00359	NA	1866.457	0.094	0.139	0.6044
CNAG_00360	NA	801.827	0.923	0.147	3.049e-9
CNAG_00361	RVS167	2667.899	0.259	0.085	0.006614
CNAG_00362	NA	267.844	0.023	0.138	0.9086
CNAG_00363	TCO6	944.221	0.854	0.118	7.102e-12
CNAG_00364	NA	179.58	-0.462	0.167	0.01436
CNAG_00365	NA	654.23	-0.017	0.103	0.9124
CNAG_00366	NA	27.483	0.163	0.35	0.73
CNAG_00367	DYN5	122.223	-0.009	0.189	0.9739
CNAG_00368	NA	135.829	-0.177	0.173	0.4193
CNAG_00369	NA	154.492	-0.007	0.183	0.9795
CNAG_00370	UBI1	15432.847	-0.776	0.131	2.886e-8
CNAG_00371	NA	73.366	0.047	0.241	0.894
CNAG_00372	NA	244.232	-0.213	0.157	0.2638
CNAG_00373	NA	462.406	0.644	0.124	1.383e-6
CNAG_00374	NA	244.107	0.325	0.162	0.08558
CNAG_00375	GCN5	367.715	0.16	0.123	0.2861
CNAG_00377	NA	466.006	-0.698	0.117	2.451e-8
CNAG_00378	NA	64.807	0.444	0.239	0.1154
CNAG_00383	APT3	464.856	0.251	0.124	0.08144
CNAG_00384	NA	116.061	-0.573	0.192	0.007872
CNAG_00385	NA	1929.163	-0.574	0.103	2.135e-7
CNAG_00386	NA	582.249	-0.377	0.136	0.01377
CNAG_00387	LPI13	583.766	0.185	0.114	0.1745
CNAG_00388	NA	565.998	0.125	0.118	0.3994
CNAG_00389	NA	727.465	0.169	0.111	0.2073
CNAG_00390	YMR1	110.713	0.451	0.186	0.03382
CNAG_00391	NA	222.408	-0.558	0.143	3.591e-4
CNAG_00392	NA	116.312	0.307	0.195	0.1873
CNAG_00393	NA	294.121	1.645	0.181	3.117e-18
CNAG_00394	NA	830.523	0.02	0.104	0.8944
CNAG_00395	NA	219.454	0.679	0.143	1.053e-5
CNAG_00396	PKA1	220.039	0.536	0.158	0.002176
CNAG_00397	NA	96.219	0.663	0.21	0.004659
CNAG_00398	NA	992.742	-0.538	0.128	1.099e-4
CNAG_00399	NA	954.622	0.526	0.117	3.636e-5
CNAG_00400	NA	1812.542	0.352	0.097	9.652e-4
CNAG_00401	NA	286.337	-0.04	0.133	0.8329
CNAG_00402	NA	1096.873	-0.143	0.102	0.2484
CNAG_00403	NA	232.747	0.033	0.145	0.8761
CNAG_00404	NA	319.523	0.662	0.138	8.837e-6
CNAG_00405	KIC1	388.146	0.26	0.12	0.06205
CNAG_00406	NA	434.21	-0.645	0.124	1.276e-6
CNAG_00407	NA	1585.547	0.081	0.096	0.514
CNAG_00408	PPH3	149.924	-0.596	0.176	0.002231
CNAG_00409	NA	125.489	-0.182	0.185	0.4372
CNAG_00410	NA	431.859	0.141	0.124	0.363
CNAG_00411	NA	529.954	-0.327	0.115	0.0119
CNAG_00413	OFD1	425.586	-0.251	0.117	0.06351
CNAG_00414	MAK32	118.864	0.086	0.188	0.7371
CNAG_00415	CDC2801	155.581	-0.316	0.162	0.09565
CNAG_00416	NA	163.858	0.175	0.161	0.3861
CNAG_00417	NA	10633.278	-0.434	0.081	6.947e-7
CNAG_00418	NA	6759.372	-0.882	0.094	1.521e-19
CNAG_00419	NA	115.189	-0.249	0.189	0.281
CNAG_00420	NA	543.021	-0.396	0.116	0.001973
CNAG_00421	NA	555.972	0.054	0.108	0.7137
CNAG_00422	NA	286.502	0.234	0.134	0.1398
CNAG_00423	NA	526.619	-0.673	0.127	8e-7
CNAG_00424	NA	707.643	0.181	0.115	0.1888
CNAG_00425	NA	21.984	0.562	0.395	0.2396
CNAG_00426	NA	298.442	0.157	0.132	0.3354
CNAG_00427	PTC5	2037.795	0.107	0.11	0.4472
CNAG_00428	NA	398.318	0.086	0.125	0.6004
CNAG_00429	NA	217.804	-0.92	0.157	3.81e-8
CNAG_00430	NA	49.573	-0.728	0.288	0.02621
CNAG_00433	NA	185.039	0.081	0.152	0.689
CNAG_00434	NA	273.283	-0.582	0.134	6.678e-5
CNAG_00435	NA	59.584	-0.233	0.248	0.461
CNAG_00436	NA	320.296	-0.021	0.152	0.9255
CNAG_00437	NA	243.246	-0.143	0.147	0.4425
CNAG_00438	NA	107.936	0.126	0.209	0.647
CNAG_00439	NA	172.952	-0.084	0.157	0.6881
CNAG_00440	SSN801	91.553	-0.255	0.214	0.3339
CNAG_00441	IMD1	11802.226	-0.381	0.092	1.408e-4
CNAG_00442	NA	1189.062	0.141	0.096	0.2228
CNAG_00443	NA	65.158	-0.614	0.233	0.02039
CNAG_00444	NA	209.762	-0.478	0.148	0.003694
CNAG_00445	NHP6B01	456.245	0.717	0.115	4.342e-9
CNAG_00446	NA	3.582	0.586	0.952	0.6418
CNAG_00447	NA	2019.261	-0.442	0.092	9.561e-6
CNAG_00448	NA	711.573	-0.18	0.106	0.1526
CNAG_00449	NA	414.825	-0.346	0.127	0.01568
CNAG_00450	LEU2	4171.091	0.605	0.086	2.327e-11
CNAG_00451	NA	75.626	0.08	0.216	0.7898
CNAG_00452	NA	71.416	0.193	0.241	0.5365
CNAG_00453	NA	665.554	-0.105	0.103	0.4193
CNAG_00454	NA	16.062	-0.171	0.449	0.7845
CNAG_00455	UBP16	621.786	-0.263	0.105	0.02815
CNAG_00456	ISP6	751.967	-0.103	0.114	0.4796
CNAG_00457	GLN1	10129.645	-0.31	0.093	0.002808
CNAG_00458	NA	1576.043	0.075	0.112	0.6097
CNAG_00460	LIV1	303.969	0.406	0.156	0.0216
CNAG_00461	NA	1204.487	-0.554	0.117	1.167e-5
CNAG_00462	NA	451.414	-0.627	0.136	1.995e-5
CNAG_00463	NA	0.159	-0.813	4.08	0.8908
CNAG_00464	NA	1210.822	0.123	0.114	0.3877
CNAG_00465	NA	2749.306	0.408	0.116	0.001432
CNAG_00466	NA	688.5	0.135	0.13	0.408
CNAG_00467	NA	491.571	-0.204	0.118	0.1433
CNAG_00468	NA	910.167	0.135	0.118	0.3571
CNAG_00469	NA	336.786	-0.211	0.152	0.2533
CNAG_00470	NA	365.126	-0.334	0.134	0.02836
CNAG_00471	NA	612.668	-0.237	0.128	0.1145
CNAG_00472	NA	196.727	-0.641	0.15	8.826e-5
CNAG_00473	OST2	1685.699	-0.454	0.093	6.703e-6
CNAG_00474	NA	126.309	0.252	0.198	0.2984
CNAG_00475	NA	213.36	-0.445	0.146	0.0065
CNAG_00476	NA	20.887	1.007	0.398	0.02629
CNAG_00480	NA	363.845	0.154	0.141	0.3811
CNAG_00481	NA	0.669	2.958	2.297	0.2913
CNAG_00482	NA	380.354	-0.413	0.121	0.002072
CNAG_00483	ACT1	8401.689	-0.162	0.094	0.1449
CNAG_00484	NA	164.644	0.392	0.161	0.03268
CNAG_00485	NA	673.171	0.99	0.107	6.353e-19
CNAG_00486	NA	614.062	-0.159	0.115	0.2541
CNAG_00487	NA	174.469	0.405	0.18	0.05139
CNAG_00488	NA	59.21	0.226	0.243	0.4676
CNAG_00490	NA	1011.521	1.496	0.128	7.76e-30
CNAG_00491	NA	825.135	-0.053	0.11	0.7198
CNAG_00492	NA	43.489	0.606	0.303	0.0865
CNAG_00493	NA	154.566	0.544	0.171	0.004248
CNAG_00495	NA	518.299	-0.305	0.114	0.01765
CNAG_00496	NA	329.135	0.172	0.126	0.2622
CNAG_00497	NA	584.99	1.343	0.13	2.109e-23
CNAG_00498	CDC14	211.641	-0.205	0.159	0.2906
CNAG_00499	NA	522.383	0.648	0.126	1.795e-6
CNAG_00500	PTC1	2051.956	0.249	0.103	0.03413
CNAG_00501	NA	105.975	-0.41	0.202	0.08258
CNAG_00502	NA	200.651	-0.438	0.173	0.02562
CNAG_00503	NA	571.322	-0.115	0.15	0.554
CNAG_00504	NA	170.702	-0.311	0.155	0.08598
CNAG_00505	FZC28	118.029	0.488	0.187	0.02171
CNAG_00506	NA	178.099	-0.281	0.159	0.1366
CNAG_00508	VPS17	490.954	0.314	0.121	0.0221
CNAG_00509	NA	827.605	-0.539	0.125	7.694e-5
CNAG_00510	NA	790.259	-0.57	0.105	4.523e-7
CNAG_00511	NA	29.037	0.666	0.34	0.09376
CNAG_00512	NA	484.881	-0.127	0.122	0.4078
CNAG_00513	NA	228.859	-0.539	0.145	7.374e-4
CNAG_00514	NA	295.962	0.08	0.136	0.6572
CNAG_00515	NA	173.847	-0.495	0.206	0.03532
CNAG_00516	PEX7	89.598	0.464	0.207	0.0512
CNAG_00517	NA	523.155	-0.173	0.114	0.2058
CNAG_00519	ERG3	616.2	-0.304	0.133	0.04626
CNAG_00520	NA	403.845	0.055	0.123	0.7429
CNAG_00521	NA	464.71	1.145	0.125	1.938e-18
CNAG_00522	NA	344.522	2.137	0.158	1.3859999999999999e-39
CNAG_00523	NA	155.577	0.478	0.169	0.01183
CNAG_00524	NA	395.652	0.706	0.133	7.335e-7
CNAG_00525	NA	172.818	-0.238	0.161	0.2181
CNAG_00526	NA	177.923	0.648	0.161	2.361e-4
CNAG_00527	NA	1363.301	-0.402	0.115	0.001535
CNAG_00528	NA	305.87	0.59	0.135	5.673e-5
CNAG_00529	NA	140.569	-0.052	0.173	0.8338
CNAG_00531	ENA1	1744.548	1.999	0.117	2.4869999999999994e-63
CNAG_00532	NA	422.72	-0.294	0.117	0.02685
CNAG_00533	TIM50	1155.197	0.003	0.102	0.9823
CNAG_00534	NA	3687.769	-1.011	0.132	3.267e-13
CNAG_00535	NA	649.352	-0.256	0.105	0.03203
CNAG_00536	NA	2095.454	-0.77	0.089	1.337e-16
CNAG_00537	NA	434.723	1.845	0.197	2.47e-19
CNAG_00538	NA	1411.048	-0.161	0.099	0.1729
CNAG_00539	NA	728.592	1.789	0.18	1.221e-21
CNAG_00540	NA	21.026	0.215	0.399	0.6858
CNAG_00541	NA	73.108	0.067	0.238	0.845
CNAG_00542	NA	58.819	0.143	0.244	0.6579
CNAG_00543	NA	3989.616	0.617	0.12	1.703e-6
CNAG_00544	NA	355.573	-0.048	0.127	0.7871
CNAG_00545	NA	365.303	0.201	0.135	0.2142
CNAG_00546	CHS4	994.701	1.095	0.122	5.113e-18
CNAG_00547	NA	539.077	0.52	0.12	7.155e-5
CNAG_00549	NA	0	NA	NA	NA
CNAG_00550	NA	95.201	0.301	0.21	0.2361
CNAG_00551	NA	923.837	0.227	0.098	0.04284
CNAG_00554	ISC1	435.805	0.364	0.138	0.01962
CNAG_00555	NA	485.466	-0.011	0.115	0.9506
CNAG_00556	CCK1	434.024	0.08	0.139	0.6638
