gene	geneName	baseMean	log2FC	stderror	padj
CNAG_00002	NA	349.298	-0.121	0.154	0.6332
CNAG_00003	NA	34.663	0.052	0.31	0.9337
CNAG_00004	NA	93.113	-0.077	0.205	0.8372
CNAG_00005	NA	524.639	-0.107	0.147	0.6604
CNAG_00006	NA	1275.014	-0.408	0.117	0.004203
CNAG_00007	NA	505.135	-0.293	0.124	0.07155
CNAG_00008	NA	260.992	0.224	0.15	0.3013
CNAG_00009	NA	210.315	0.183	0.153	0.4333
CNAG_00010	NA	264.285	-0.039	0.169	0.9062
CNAG_00011	NA	141.617	-0.435	0.192	0.08625
CNAG_00012	NA	395.402	-0.203	0.155	0.3804
CNAG_00013	NA	320.796	-0.009	0.141	0.9761
CNAG_00014	NA	43.692	0.236	0.282	0.6081
CNAG_00015	NA	142.786	0.366	0.184	0.1415
CNAG_00016	NA	312.395	-0.468	0.161	0.02112
CNAG_00017	NA	89.582	0.166	0.213	0.6367
CNAG_00018	FZC6	468.645	-0.281	0.131	0.10780000000000001
CNAG_00019	NA	2773.897	-0.542	0.122	1.666e-4
CNAG_00020	NA	811.681	-0.048	0.164	0.8762
CNAG_00021	NA	395.094	0.241	0.147	0.2475
CNAG_00022	NA	656.197	-0.226	0.118	0.1616
CNAG_00023	NA	25.959	-0.583	0.361	0.255
CNAG_00024	NA	1030.635	0.401	0.141	0.0244
CNAG_00025	VCX1	251.249	0.267	0.151	0.2068
CNAG_00026	NA	418.448	-0.153	0.146	0.5011
CNAG_00027	NA	118.413	-0.023	0.198	0.9553
CNAG_00028	NA	80.658	0.083	0.222	0.84
CNAG_00029	NA	40.704	0.352	0.322	0.482
CNAG_00030	NA	24.798	0.427	0.369	0.4535
CNAG_00031	MLR1	158.606	0.136	0.173	0.6328
CNAG_00032	NA	36.334	0.724	0.312	0.07696
CNAG_00034	RPL9B	26284.946	-0.476	0.141	0.005837
CNAG_00035	NA	26.619	0.364	0.361	0.5238
CNAG_00036	SEC14-2	71.912	0.524	0.225	0.0767
CNAG_00038	NA	167.255	0.02	0.176	0.9579
CNAG_00039	ZFC6	9.68	0.459	0.559	0.6171
CNAG_00040	ERG11	881.21	0.198	0.133	0.3046
CNAG_00043	NA	185.627	0.175	0.161	0.484
CNAG_00044	NA	370.272	-0.025	0.14	0.9293
CNAG_00045	NA	136.189	-0.118	0.185	0.7097
CNAG_00046	NA	1277.947	-0.31	0.139	0.09265
CNAG_00047	PKP1	66.65	-0.152	0.243	0.7135
CNAG_00048	NA	47.224	0.696	0.273	0.04827
CNAG_00049	NA	41.044	-0.561	0.306	0.1835
CNAG_00050	NA	124.08	-0.208	0.196	0.4981
CNAG_00051	SNT1	321.377	-0.043	0.146	0.8782
CNAG_00052	NA	88.634	-0.09	0.215	0.8158
CNAG_00053	NA	112.339	0.119	0.202	0.732
CNAG_00054	NA	35.894	-0.075	0.311	0.8994
CNAG_00055	NA	623.734	0.079	0.125	0.7111
CNAG_00056	NA	244.249	-0.106	0.156	0.6866
CNAG_00057	FPP1	612.783	0.669	0.122	2.131e-6
CNAG_00058	NA	1739.136	-0.174	0.118	0.3096
CNAG_00059	NA	119.92	-0.2	0.199	0.5226
CNAG_00060	NA	206.794	-0.191	0.158	0.43
CNAG_00061	CIT1	9326.204	0.025	0.121	0.9155
CNAG_00062	NA	1090.581	-0.583	0.139	4.566e-4
CNAG_00063	CSE4	474.455	0.105	0.133	0.6314
CNAG_00064	NA	1030.373	-0.291	0.112	0.04292
CNAG_00065	NA	2717.985	-0.271	0.101	0.03551
CNAG_00066	NA	222.112	0.504	0.171	0.01888
CNAG_00067	SSS1	2742.959	0.095	0.151	0.7128
CNAG_00068	NA	81.858	0.642	0.235	0.03126
CNAG_00069	NA	11.251	-0.39	0.548	0.6713
CNAG_00070	NA	216.694	0.465	0.171	0.03175
CNAG_00072	NA	882.747	-0.57	0.133	3.172e-4
CNAG_00073	NA	301.515	0.129	0.161	0.6281
CNAG_00074	NA	932.603	0.342	0.121	0.02544
CNAG_00075	NA	409.212	-0.125	0.14	0.5841
CNAG_00076	NDX6	204.198	-0.204	0.173	0.4393
CNAG_00077	NA	1271.099	-0.017	0.151	0.9584
CNAG_00078	NA	155.318	0.006	0.197	0.988
CNAG_00079	NA	132.198	0.384	0.182	0.1147
CNAG_00080	NA	12.424	0.109	0.498	0.9094
CNAG_00081	NA	696.799	0.035	0.124	0.8819
CNAG_00082	NA	143.451	0.031	0.195	0.9361
CNAG_00083	CCC1	145.818	0.151	0.191	0.6312
CNAG_00084	NA	930.957	-0.479	0.152	0.01092
CNAG_00085	NA	295.633	-0.639	0.144	1.763e-4
CNAG_00086	NA	601.181	0.085	0.14	0.7201
CNAG_00087	NA	258.473	0.071	0.163	0.806
CNAG_00088	NA	520.345	-0.601	0.132	1.07e-4
CNAG_00089	NA	331.546	-0.029	0.143	0.9194
CNAG_00090	NA	375.771	0.048	0.131	0.8445
CNAG_00091	NA	78.366	0.041	0.231	0.9295
CNAG_00092	NA	1646.442	-0.118	0.108	0.4827
CNAG_00093	NA	185.486	0.334	0.167	0.1408
CNAG_00094	NA	64.697	0.449	0.239	0.1724
CNAG_00095	NA	312.792	-0.097	0.14	0.6819
CNAG_00096	NA	143.627	0.089	0.18	0.7773
CNAG_00097	ITR1	83.551	0.75	0.241	0.01221
CNAG_00098	NA	300.323	-0.068	0.162	0.8153
CNAG_00099	NA	619.755	-0.111	0.131	0.6028
CNAG_00100	NA	7607.383	-0.089	0.126	0.6724
CNAG_00101	KEI1	602.041	-0.067	0.125	0.7591
CNAG_00104	NA	1861.355	0.241	0.155	0.2787
CNAG_00106	TCO5	185.227	0.137	0.161	0.6002
CNAG_00107	NA	59.393	0.251	0.251	0.5274
CNAG_00108	NA	1558.934	-0.077	0.135	0.7413
CNAG_00109	NA	1372.437	-0.538	0.136	0.001003
CNAG_00110	HPI3	535.531	0.487	0.147	0.007105
CNAG_00111	NA	756.764	-0.275	0.163	0.23
CNAG_00115	NA	217.525	-0.309	0.181	0.2249
CNAG_00116	NA	25808.897	-0.472	0.135	0.004139
CNAG_00117	ERG24	773.536	0.265	0.119	0.09264
CNAG_00118	NA	304.585	0.243	0.138	0.207
CNAG_00119	NA	134.14	-0.146	0.183	0.6295
CNAG_00120	NA	416.687	-0.031	0.147	0.9116
CNAG_00121	NA	727.926	-0.23	0.133	0.2167
CNAG_00122	NA	151.307	-0.065	0.172	0.8368
CNAG_00123	NA	16.988	0.975	0.443	0.09734
CNAG_00124	CAS32	487.861	0.374	0.157	0.06861
CNAG_00125	CRG1	47.49	0.018	0.268	0.9761
CNAG_00126	NA	670.945	0.268	0.144	0.1758
CNAG_00127	NA	84.694	0.176	0.223	0.633
CNAG_00128	NA	119.203	-0.002	0.22	0.9966
CNAG_00129	NA	203.879	-0.122	0.161	0.6496
CNAG_00130	RCK2	532.152	0.231	0.142	0.2526
CNAG_00131	NA	35.111	-0.089	0.323	0.8844
CNAG_00132	NA	47.882	0.229	0.286	0.626
CNAG_00133	NA	152.054	-0.216	0.181	0.4352
CNAG_00134	NA	211.445	0.254	0.164	0.2795
CNAG_00135	NA	449.834	-0.452	0.153	0.01886
CNAG_00136	NA	1875.65	-0.221	0.104	0.1118
CNAG_00137	NA	142.824	0.499	0.196	0.04812
CNAG_00138	NA	532.18	-0.197	0.131	0.2986
CNAG_00139	NA	426.52	0.205	0.138	0.3023
CNAG_00140	NA	1470.352	-0.183	0.107	0.2224
CNAG_00141	NA	54.685	-0.419	0.279	0.2976
CNAG_00142	NA	360.933	-0.035	0.137	0.8914
CNAG_00143	NA	888.189	-0.308	0.121	0.04871
CNAG_00144	NA	45.072	-0.664	0.286	0.07745
CNAG_00145	NA	313.961	-0.326	0.145	0.08984
CNAG_00146	PBY101	288.285	-0.149	0.167	0.5793
CNAG_00147	NA	3374.673	0.305	0.111	0.03092
CNAG_00148	NA	442.31	0.016	0.144	0.9584
CNAG_00149	NA	6082.101	0.096	0.12	0.6261
CNAG_00150	PQP1	469.827	0.835	0.15	1.293e-6
CNAG_00151	NA	390.634	-0.104	0.146	0.6705
CNAG_00152	NA	277.946	-0.025	0.152	0.9329
CNAG_00153	NA	82.286	-0.032	0.229	0.9445
CNAG_00154	NA	216.895	0.131	0.158	0.6129
CNAG_00155	NA	0.781	0.38	2.08	NA
CNAG_00156	SP1	258.077	0.538	0.173	0.01253
CNAG_00157	NA	977.147	-0.225	0.148	0.2926
CNAG_00158	HOC3	246.26	-0.035	0.152	0.9054
CNAG_00159	NA	257.078	-0.301	0.156	0.156
CNAG_00160	NA	29.751	0.432	0.343	0.4044
CNAG_00161	NA	32.318	-0.235	0.348	0.6888
CNAG_00162	AOX1	99.062	-0.307	0.209	0.3123
CNAG_00163	NA	240.608	-0.1	0.16	0.7129
CNAG_00164	NA	145.122	0.646	0.18	0.003285
CNAG_00165	NA	454.305	-0.453	0.125	0.002991
CNAG_00166	NA	298.018	-0.025	0.142	0.9304
CNAG_00167	NA	262.861	0.129	0.161	0.6253
CNAG_00171	NA	52.808	-0.039	0.255	0.9414
CNAG_00172	NA	337.192	0.445	0.151	0.01862
CNAG_00173	NA	223.3	-0.048	0.158	0.8735
CNAG_00174	NA	366.546	0.355	0.196	0.1914
CNAG_00175	NA	119.629	0.45	0.187	0.0651
CNAG_00176	NA	1236.915	-0.491	0.15	0.008147
CNAG_00177	NA	80.755	0.483	0.214	0.08706
CNAG_00178	NA	648.474	0.868	0.178	2.907e-5
CNAG_00179	GPA2	56.188	0.106	0.262	0.8243
CNAG_00180	NA	219.359	-0.046	0.152	0.8744
CNAG_00181	FYV10	180.034	-0.163	0.164	0.5303
CNAG_00182	VPS29	215.635	-0.492	0.157	0.01175
CNAG_00183	NA	622.896	-0.006	0.177	0.9881
CNAG_00184	NA	455.101	-0.026	0.151	0.931
CNAG_00185	NA	398.583	-0.09	0.147	0.7219
CNAG_00186	NA	219.019	-0.324	0.157	0.1256
CNAG_00187	UBP16	284.889	0	0.139	0.9993
CNAG_00188	NA	333.974	-0.185	0.153	0.4281
CNAG_00189	NA	125.875	-0.326	0.215	0.2916
CNAG_00190	NA	1354.169	0.488	0.146	0.006599
CNAG_00191	NA	149.16	-0.634	0.191	0.006956
CNAG_00192	NA	61.822	0.348	0.243	0.3287
CNAG_00193	GAT1	877.163	0.251	0.117	0.1071
CNAG_00194	NA	1419.674	-0.022	0.132	0.934
CNAG_00195	NA	260.655	-0.414	0.146	0.02491
CNAG_00229	NA	119.256	-0.297	0.186	0.264
CNAG_00231	NA	53.138	-0.113	0.268	0.8139
CNAG_00232	RPL30	15060.511	-0.685	0.122	1.212e-6
CNAG_00233	NA	971.327	-0.294	0.124	0.0703
CNAG_00234	NA	260.08	-0.231	0.152	0.2904
CNAG_00235	AMT1	230.589	-0.7	0.15	7.204e-5
CNAG_00236	NA	133.502	-0.213	0.19	0.4677
CNAG_00237	NA	1720.111	-0.35	0.122	0.02297
CNAG_00238	NA	4942.475	0.05	0.14	0.8474
CNAG_00239	YAP1	162.28	0.369	0.176	0.118
CNAG_00240	NA	364.142	0.156	0.153	0.5181
CNAG_00241	NA	155.353	-0.211	0.188	0.4663
CNAG_00242	NA	14.683	0.852	0.471	0.1917
CNAG_00243	NA	203.501	-0.016	0.158	0.9618
CNAG_00246	NA	303.58	0.248	0.138	0.1956
CNAG_00247	LYS9	101.877	0.117	0.199	0.7345
CNAG_00248	NA	137.941	-0.033	0.186	0.9281
CNAG_00249	NA	287.364	0.684	0.15	1.049e-4
CNAG_00250	NA	431.173	0.353	0.133	0.03735
CNAG_00251	NA	19.999	0.424	0.417	0.5188
CNAG_00252	NA	380.003	0.044	0.135	0.862
CNAG_00253	NA	259.689	-0.396	0.213	0.1764
CNAG_00254	NA	209.37	-0.457	0.159	0.02269
CNAG_00255	NA	353.437	-0.131	0.137	0.5519
CNAG_00256	NA	956.056	-0.215	0.125	0.2178
CNAG_00257	NA	385.449	0.629	0.162	0.001331
CNAG_00258	NA	256.263	-0.041	0.165	0.8955
CNAG_00259	NA	294.274	-0.402	0.142	0.0251
CNAG_00260	NA	754.199	-0.335	0.123	0.03269
CNAG_00261	NA	11098.105	0.656	0.11	1.875e-7
CNAG_00262	NA	31.492	-0.419	0.328	0.3983
CNAG_00263	PTP4	95.764	-0.055	0.211	0.8914
CNAG_00264	NA	680.278	0.277	0.139	0.1411
CNAG_00265	IDI1	2018.077	-0.371	0.132	0.02618
CNAG_00266	YFH7	180.282	-0.132	0.16	0.6159
CNAG_00267	NA	66.393	-0.115	0.232	0.7773
CNAG_00268	ILV2	747.293	0.062	0.132	0.7887
CNAG_00269	NA	5.081	-1.626	0.909	0.1975
CNAG_00270	NA	2738.1	-0.22	0.111	0.1457
CNAG_00271	NA	308.059	-0.098	0.141	0.6811
CNAG_00272	NA	100.835	0.317	0.218	0.3182
CNAG_00273	NA	59.919	-0.591	0.259	0.08404
CNAG_00274	NA	149.933	0.181	0.18	0.5239
CNAG_00275	NA	159.809	0.432	0.174	0.05529
CNAG_00276	NA	97.335	-0.131	0.212	0.7183
CNAG_00277	NA	143.112	-0.016	0.172	0.964
CNAG_00278	NA	276.987	-0.232	0.145	0.2603
CNAG_00279	NA	528.786	-0.416	0.174	0.06852
CNAG_00280	NA	1820.268	-0.593	0.107	1.494e-6
CNAG_00283	NA	80.879	0.285	0.219	0.3873
CNAG_00284	NA	65.304	0.265	0.234	0.4638
CNAG_00285	NA	74.264	0.251	0.225	0.4723
CNAG_00286	NAB2	429.514	-0.208	0.135	0.2815
CNAG_00287	NA	5451.973	-0.426	0.119	0.003364
CNAG_00288	NA	125.494	0.013	0.192	0.9761
CNAG_00289	NA	141.167	-0.66	0.197	0.006507
CNAG_00290	NA	317.855	-0.071	0.148	0.7841
CNAG_00291	NA	10.384	0.47	0.547	0.5983
CNAG_00292	NA	1611.294	-0.239	0.119	0.1367
CNAG_00293	RAS1	899.443	-0.081	0.119	0.687
CNAG_00294	NA	470.869	-0.159	0.132	0.4303
CNAG_00295	NA	1.391	1.734	1.581	NA
CNAG_00299	NA	164.045	0.026	0.168	0.9413
CNAG_00300	NA	170.459	0.001	0.164	0.9976
CNAG_00301	NA	328.637	0.346	0.144	0.06433
CNAG_00302	NA	116.139	-0.19	0.207	0.5677
CNAG_00303	NA	8.732	-0.812	0.596	0.3602
CNAG_00304	NA	205.527	-0.565	0.168	0.006216
CNAG_00305	NA	7074.175	-0.16	0.126	0.401
CNAG_00306	MTN2	39.002	-1.41	0.335	4.33e-4
CNAG_00307	NA	4344.846	-0.556	0.15	0.002298
CNAG_00308	NA	87.501	-0.353	0.217	0.2515
CNAG_00309	NA	186.256	-0.053	0.164	0.862
CNAG_00310	NA	127.334	-0.079	0.185	0.8119
CNAG_00311	NA	1128.987	-0.387	0.116	0.006508
CNAG_00312	NA	252.761	-0.203	0.151	0.366
CNAG_00313	NA	108.202	0.011	0.193	0.9803
CNAG_00314	NA	107.586	-0.254	0.209	0.4252
CNAG_00315	NA	61.38	-0.841	0.25	0.006265
CNAG_00316	HAM1	591.782	-0.717	0.142	1.419e-5
CNAG_00317	NA	199.503	-0.074	0.166	0.8022
CNAG_00318	NA	1438.326	-0.033	0.112	0.8764
CNAG_00319	NA	710.525	0.023	0.123	0.9222
CNAG_00320	NA	157.476	0.278	0.171	0.2507
CNAG_00321	NA	8.836	0.324	0.58	0.749
CNAG_00322	NA	178.949	-0.27	0.22	0.419
CNAG_00323	NA	9.149	0.244	0.581	0.8146
CNAG_00326	NA	1013.798	-0.214	0.124	0.2214
CNAG_00327	NA	66.085	-0.195	0.261	0.6543
CNAG_00328	NA	249.285	0.432	0.175	0.05706
CNAG_00329	NA	2160.467	-0.23	0.122	0.1709
CNAG_00330	NA	227.952	-0.111	0.172	0.7026
CNAG_00331	NA	67.361	-0.048	0.245	0.9196
CNAG_00332	SIP4	262.56	0.33	0.149	0.09445
CNAG_00333	NA	237.014	-0.217	0.165	0.3798
CNAG_00334	NA	66803.407	-0.057	0.12	0.787
CNAG_00335	NA	222.047	-0.42	0.152	0.0289
CNAG_00337	NA	884.622	0.914	0.128	1.244e-10
CNAG_00342	NA	494.531	0.389	0.125	0.01244
CNAG_00343	NA	122.082	0.649	0.195	0.006798
CNAG_00344	NA	85.458	-0.072	0.233	0.8728
CNAG_00345	NA	652.217	-0.694	0.13	3.953e-6
CNAG_00346	NA	141.427	-0.088	0.198	0.8027
CNAG_00347	NA	217.243	-0.002	0.158	0.9963
CNAG_00348	NA	91.368	0.002	0.215	0.9966
CNAG_00349	NA	21.213	1.658	0.418	9.888e-4
CNAG_00351	NA	109.922	-0.193	0.201	0.551
CNAG_00352	NA	401.565	0.012	0.153	0.9699
CNAG_00353	LPI16	284.669	-0.155	0.181	0.5983
CNAG_00354	NA	820.488	0.369	0.13	0.0244
CNAG_00355	NA	525.09	-0.185	0.132	0.3421
CNAG_00356	NA	401.4	-0.028	0.146	0.9221
CNAG_00357	NA	156.262	-0.173	0.186	0.5639
CNAG_00358	NA	120.54	-0.403	0.188	0.1082
CNAG_00359	NA	657.186	0.549	0.147	0.002027
CNAG_00360	NA	212.169	0.145	0.157	0.5677
CNAG_00361	RVS167	1899.104	0.161	0.105	0.2817
CNAG_00362	NA	182.561	0.085	0.175	0.7826
CNAG_00363	TCO6	498.222	0.613	0.163	0.001981
CNAG_00364	NA	175.666	-0.111	0.186	0.7274
CNAG_00365	NA	561.322	-0.05	0.135	0.8404
CNAG_00366	NA	10.171	0.291	0.581	0.7755
CNAG_00367	DYN5	97.795	0.366	0.215	0.2262
CNAG_00368	NA	83.441	-0.074	0.252	0.8762
CNAG_00369	NA	126.823	-0.163	0.198	0.616
CNAG_00370	UBI1	17511.105	-0.678	0.155	2.298e-4
CNAG_00371	NA	56.09	-0.157	0.273	0.7409
CNAG_00372	NA	215.661	-0.591	0.2	0.01846
CNAG_00373	NA	249.082	0.467	0.172	0.03244
CNAG_00374	NA	66.843	0.598	0.237	0.05038
CNAG_00375	GCN5	272.733	0.232	0.142	0.2525
CNAG_00377	NA	508.472	-0.182	0.145	0.409
CNAG_00378	NA	27.642	0.233	0.357	0.701
CNAG_00383	APT3	317.334	-0.041	0.158	0.8912
CNAG_00384	NA	89.757	0.005	0.205	0.9922
CNAG_00385	NA	1629.567	-0.482	0.107	1.367e-4
CNAG_00386	NA	622.557	-0.181	0.126	0.3255
CNAG_00387	LPI13	372.797	0.014	0.143	0.9641
CNAG_00388	NA	312.838	0.268	0.161	0.2388
CNAG_00389	NA	564.427	0.253	0.134	0.1682
CNAG_00390	YMR1	71.148	0.607	0.239	0.04876
CNAG_00391	NA	257.683	-0.736	0.159	8.296e-5
CNAG_00392	NA	76.798	-0.062	0.224	0.8835
CNAG_00393	NA	102.288	0.403	0.198	0.1322
CNAG_00394	NA	678.266	0.337	0.138	0.0589
CNAG_00395	NA	107.464	0.411	0.209	0.1487
CNAG_00396	PKA1	121.82	0.121	0.201	0.7267
CNAG_00397	NA	39.353	0.1	0.343	0.8783
CNAG_00398	NA	340.239	0.557	0.182	0.01413
CNAG_00399	NA	433.787	0.459	0.159	0.02141
CNAG_00400	NA	1287.165	0.452	0.113	8.232e-4
CNAG_00401	NA	223.708	-0.04	0.172	0.9022
CNAG_00402	NA	748.984	0.205	0.119	0.2202
CNAG_00403	NA	205.496	-0.054	0.16	0.8558
CNAG_00404	NA	111.783	0.312	0.198	0.2722
CNAG_00405	KIC1	241.679	0.261	0.168	0.2768
CNAG_00406	NA	405.426	0.165	0.131	0.4065
CNAG_00407	NA	877.735	0.699	0.16	2.203e-4
CNAG_00408	PPH3	92.059	-0.471	0.232	0.1326
CNAG_00409	NA	188.28	-0.669	0.189	0.003653
CNAG_00410	NA	537.815	-0.406	0.126	0.009177
CNAG_00411	NA	563.273	-0.224	0.13	0.2221
CNAG_00413	OFD1	562.35	-0.108	0.132	0.6184
CNAG_00414	MAK32	71.711	-0.064	0.235	0.8858
CNAG_00415	CDC2801	109.961	-0.502	0.197	0.04795
CNAG_00416	NA	111.687	-0.115	0.208	0.751
CNAG_00417	NA	11893.641	-0.357	0.105	0.005803
CNAG_00418	NA	7955.173	-0.428	0.105	7.094e-4
CNAG_00419	NA	51.695	-0.357	0.257	0.3468
CNAG_00420	NA	448.577	-0.143	0.143	0.5279
CNAG_00421	NA	353.283	-0.12	0.155	0.6382
CNAG_00422	NA	210.408	0.249	0.154	0.255
CNAG_00423	NA	406.059	-0.049	0.14	0.85
CNAG_00424	NA	579.606	0.041	0.123	0.8594
CNAG_00425	NA	5.646	0.044	0.759	0.9799
CNAG_00426	NA	275.72	-0.027	0.165	0.9361
CNAG_00427	PTC5	1502.546	0.47	0.15	0.01185
CNAG_00428	NA	323.549	0.099	0.15	0.6983
CNAG_00429	NA	273.004	0.179	0.171	0.5016
CNAG_00430	NA	66.558	-0.518	0.249	0.1219
CNAG_00433	NA	182.704	0.036	0.18	0.9186
CNAG_00434	NA	293.611	-0.069	0.148	0.7896
CNAG_00435	NA	52.033	0.346	0.256	0.3646
CNAG_00436	NA	177.848	0.009	0.178	0.9815
CNAG_00437	NA	177.168	-0.042	0.164	0.8935
CNAG_00438	NA	76.086	-0.416	0.223	0.1742
CNAG_00439	NA	147.495	0.019	0.19	0.9614
CNAG_00440	SSN801	95.519	-0.083	0.209	0.8263
CNAG_00441	IMD1	9844.77	0.025	0.135	0.9246
CNAG_00442	NA	1162.147	0.704	0.165	3.533e-4
CNAG_00443	NA	30.217	-0.029	0.351	0.9674
CNAG_00444	NA	149.483	-0.785	0.191	6.124e-4
CNAG_00445	NHP6B01	284.978	0.37	0.144	0.04524
CNAG_00446	NA	0.477	2.455	2.643	NA
CNAG_00447	NA	2763.554	-0.401	0.1	8.351e-4
CNAG_00448	NA	708.348	-0.378	0.123	0.01381
CNAG_00449	NA	373.79	-0.044	0.15	0.8777
CNAG_00450	LEU2	3768.45	0.192	0.155	0.4163
CNAG_00451	NA	55.346	-0.628	0.261	0.06551
CNAG_00452	NA	31.184	-0.048	0.335	0.9437
CNAG_00453	NA	461.401	0.069	0.142	0.7826
CNAG_00454	NA	8.292	0.267	0.607	0.8035
CNAG_00455	UBP16	495.73	0.115	0.141	0.6184
CNAG_00456	ISP6	679.117	0.752	0.138	2.303e-6
CNAG_00457	GLN1	6602.987	0.005	0.131	0.9864
CNAG_00458	NA	1089.503	-0.058	0.116	0.7777
CNAG_00460	LIV1	229.074	0.292	0.156	0.1742
CNAG_00461	NA	998.901	-0.274	0.163	0.2337
CNAG_00462	NA	662.587	-0.257	0.119	0.1052
CNAG_00463	NA	0.143	-0.872	4.08	NA
CNAG_00464	NA	1091.106	0.035	0.12	0.8788
CNAG_00465	NA	296.21	0.198	0.156	0.4006
CNAG_00466	NA	410.321	0.048	0.144	0.8574
CNAG_00467	NA	352.738	0.488	0.158	0.01302
CNAG_00468	NA	610.141	0.18	0.124	0.3171
CNAG_00469	NA	320.7	-0.325	0.146	0.09242
CNAG_00470	NA	314.886	-0.352	0.146	0.06395
CNAG_00471	NA	728.782	-0.671	0.121	1.469e-6
CNAG_00472	NA	178.107	0.121	0.167	0.6651
CNAG_00473	OST2	1380.719	0.135	0.136	0.5321
CNAG_00474	NA	47.876	0.392	0.326	0.4317
CNAG_00475	NA	288.076	0.073	0.18	0.8237
CNAG_00476	NA	12.474	0.091	0.494	0.9256
CNAG_00480	NA	175.859	-0.133	0.163	0.6187
CNAG_00481	NA	2.209	0.779	1.291	NA
CNAG_00482	NA	345.354	-0.466	0.139	0.006317
CNAG_00483	ACT1	7182.723	-0.272	0.103	0.03923
CNAG_00484	NA	101.617	-0.021	0.205	0.9614
CNAG_00485	NA	25.927	0.529	0.368	0.3262
CNAG_00486	NA	577.26	-0.107	0.135	0.6317
CNAG_00487	NA	63.301	0.277	0.294	0.557
CNAG_00488	NA	64.477	0.191	0.236	0.6226
CNAG_00490	NA	96.947	-0.089	0.208	0.8107
CNAG_00491	NA	427.053	0.218	0.142	0.286
CNAG_00492	NA	12.782	0.533	0.486	0.4815
CNAG_00493	NA	91.1	1.037	0.251	5.745e-4
CNAG_00495	NA	273.016	-0.293	0.145	0.135
CNAG_00496	NA	249.129	0.156	0.159	0.5358
CNAG_00497	NA	346.751	0.264	0.141	0.1724
CNAG_00498	CDC14	136.812	0.427	0.182	0.07258
CNAG_00499	NA	295.023	-0.557	0.153	0.002683
CNAG_00500	PTC1	1356.259	0.301	0.146	0.1249
CNAG_00501	NA	97.658	0.428	0.205	0.1201
CNAG_00502	NA	211.14	-0.674	0.167	7.703e-4
CNAG_00503	NA	489.489	0.268	0.156	0.2222
CNAG_00504	NA	214.307	-0.408	0.163	0.05246
CNAG_00505	FZC28	76.814	0.04	0.225	0.9284
CNAG_00506	NA	140.385	0.037	0.191	0.9207
CNAG_00508	VPS17	352.969	0.312	0.141	0.09402
CNAG_00509	NA	904.18	-0.466	0.155	0.01642
CNAG_00510	NA	913.263	-0.472	0.136	0.004418
CNAG_00511	NA	20.871	0.175	0.392	0.8005
CNAG_00512	NA	572.967	-0.272	0.129	0.1161
CNAG_00513	NA	285.378	-0.449	0.15	0.01675
CNAG_00514	NA	278.422	0.022	0.145	0.9414
CNAG_00515	NA	40.422	0.42	0.296	0.334
CNAG_00516	PEX7	79.26	-0.261	0.24	0.484
CNAG_00517	NA	518.527	-0.104	0.139	0.6522
CNAG_00519	ERG3	610.654	-0.047	0.13	0.8461
CNAG_00520	NA	579.079	-0.191	0.148	0.3908
CNAG_00521	NA	162.447	0.479	0.189	0.05034
CNAG_00522	NA	118.97	0.409	0.186	0.09636
CNAG_00523	NA	115.04	0.206	0.188	0.4824
CNAG_00524	NA	167.907	-0.249	0.189	0.3799
CNAG_00525	NA	142.806	-0.064	0.176	0.8435
CNAG_00526	NA	22.765	0.398	0.373	0.4948
CNAG_00527	NA	1571.688	-0.364	0.125	0.0209
CNAG_00528	NA	148.667	0.109	0.194	0.7474
CNAG_00529	NA	87.124	0.446	0.231	0.1583
CNAG_00531	ENA1	306.64	0.934	0.151	4.432e-8
CNAG_00532	NA	381.103	-0.018	0.155	0.9566
CNAG_00533	TIM50	1449.337	-0.097	0.138	0.67490000000000006
CNAG_00534	NA	4201.787	-0.882	0.325	0.03269
CNAG_00535	NA	774.212	-0.115	0.131	0.5872
CNAG_00536	NA	2275.868	-0.485	0.118	6.124e-4
CNAG_00537	NA	62.115	-0.105	0.261	0.8246
CNAG_00538	NA	1500.235	-0.439	0.113	0.001232
CNAG_00539	NA	171.259	-0.346	0.18	0.1612
CNAG_00540	NA	21.892	0.455	0.384	0.4393
CNAG_00541	NA	46.05	0.522	0.293	0.1997
CNAG_00542	NA	41.878	0.228	0.303	0.6504
CNAG_00543	NA	1184.569	-0.061	0.109	0.7476
CNAG_00544	NA	240.175	0.04	0.161	0.8967
CNAG_00545	NA	187.036	0.245	0.163	0.2951
CNAG_00546	CHS4	150.457	0.559	0.175	0.009824
CNAG_00547	NA	337.406	0.649	0.159	6.72e-4
CNAG_00549	NA	0	NA	NA	NA
CNAG_00550	NA	53.471	0.428	0.279	0.2843
CNAG_00551	NA	735.962	0.265	0.138	0.1588
CNAG_00554	ISC1	245.84	0.183	0.161	0.4611
CNAG_00555	NA	433.558	0.436	0.15	0.02083
CNAG_00556	CCK1	380.347	0.417	0.14	0.01684
CNAG_00557	NA	1620.287	-0.012	0.11	0.9581
CNAG_00558	NA	382.087	-0.054	0.154	0.8496
CNAG_00559	BZP3	290.259	-0.025	0.15	0.9321
CNAG_00560	NA	1147.025	-0.517	0.125	5.773e-4
CNAG_00561	HAT1	279.947	-0.29	0.152	0.1629
CNAG_00562	NA	371.004	-0.423	0.149	0.02458
CNAG_00563	NA	179.773	-0.064	0.165	0.8311
CNAG_00564	NA	258.563	-0.097	0.148	0.6998
