gene	geneName	baseMean	log2FC	stderror	padj
CNAG_02110	NA	393.878	0.003	0.221	0.9955
CNAG_02111	NA	103.055	-0.264	0.247	0.51
CNAG_02112	NA	87.491	-0.328	0.286	0.474
CNAG_02113	NA	1402.932	0.312	0.141	0.1007
CNAG_02114	NA	1527.436	-0.061	0.162	0.8432
CNAG_02115	NHP6B02	678.048	0.246	0.129	0.1746
CNAG_02116	NA	261.804	-0.323	0.194	0.2521
CNAG_02117	NA	460.038	-0.316	0.151	0.13
CNAG_02118	NA	10.297	-0.464	0.776	0.7364
CNAG_02119	NA	346.408	0.001	0.2	0.9972
CNAG_02120	NA	924.603	-0.768	0.233	0.008393
CNAG_02121	NA	306.548	-0.853	0.172	1.711e-5
CNAG_02122	NA	732.936	0.103	0.15	0.6959
CNAG_02123	NA	218.779	0.077	0.201	0.8407
CNAG_02124	NA	97.918	-0.435	0.289	0.3151
CNAG_02125	NA	86.291	-0.363	0.359	0.5389
CNAG_02126	NA	2036.026	0.324	0.137	0.0758
CNAG_02127	NA	400.032	-0.248	0.184	0.383
CNAG_02128	NA	2000.681	0.189	0.157	0.4471
CNAG_02129	NA	1447.322	-1.969	0.213	5.6e-18
CNAG_02130	NSR1	953.856	-0.009	0.14	0.974
CNAG_02131	ISA1	280.14	0.116	0.19	0.7325
CNAG_02132	NA	174.344	-0.636	0.218	0.02292
CNAG_02133	SOL3	2023.3	-0.483	0.141	0.005691
CNAG_02134	RSC8	1040.571	-0.043	0.13	0.8644
CNAG_02135	NA	64.062	-0.153	0.328	0.79990000000000006
CNAG_02136	NA	1362.127	0.146	0.151	0.5591
CNAG_02137	NA	194.824	0.238	0.201	0.4565
CNAG_02138	NA	199.983	0.35	0.194	0.2081
CNAG_02139	NA	349.453	-0.224	0.201	0.49
CNAG_02140	NA	1047.574	0.25	0.183	0.3715
CNAG_02141	NA	94.072	-0.14	0.264	0.7718
CNAG_02143	NA	121.475	-0.074	0.237	0.8716
CNAG_02144	NA	29910.737	0.206	0.106	0.1676
CNAG_02145	NA	1626.102	0.394	0.132	0.01969
CNAG_02146	NA	1.15	-1.587	2.356	0.701
CNAG_02147	NA	146.88	-0.987	0.304	0.009428
CNAG_02148	NA	1621.592	0.236	0.168	0.358
CNAG_02149	NA	399.122	0.126	0.183	0.6941
CNAG_02150	NA	28.574	0.723	0.447	0.2707
CNAG_02151	NA	335.837	-0.326	0.204	0.2784
CNAG_02152	NA	141.507	0.295	0.229	0.4094
CNAG_02153	TUP1	712.961	0.059	0.162	0.8486
CNAG_02154	NA	289.665	0.299	0.202	0.3261
CNAG_02155	NA	0.842	-0.135	2.663	0.9799
CNAG_02156	NA	468.104	-0.542	0.19	0.02601
CNAG_02157	NA	80.609	-0.103	0.291	0.8518
CNAG_02159	NA	213.934	0.379	0.239	0.2834
CNAG_02160	NA	44.349	0.863	0.39	0.1026
CNAG_02161	ASP1	422.885	-0.119	0.19	0.7263
CNAG_02162	NA	562.827	0.538	0.148	0.002995
CNAG_02163	NA	281.377	0.629	0.19	0.007955
CNAG_02164	NA	2004.12	0.207	0.182	0.4785
CNAG_02165	NA	266.116	-0.505	0.176	0.02496
CNAG_02166	NA	1477.587	-0.173	0.15	0.4733
CNAG_02167	NA	505.743	-0.203	0.176	0.4742
CNAG_02168	NA	190.263	-0.13	0.23	0.7521
CNAG_02169	NA	46.537	-0.507	0.437	0.466
CNAG_02170	NA	55.749	0.052	0.362	0.9417
CNAG_02171	NA	114.557	0.155	0.276	0.7536
CNAG_02172	NA	259.942	0.016	0.171	0.9619
CNAG_02173	NA	131.281	0.162	0.239	0.7004
CNAG_02174	NA	415.209	-0.185	0.184	0.5411
CNAG_02175	NA	5.652	0.581	0.954	0.7325
CNAG_02176	NA	217.273	-0.568	0.194	0.02192
CNAG_02177	PPH22	843.285	0.106	0.134	0.6471
CNAG_02178	NA	242.616	0.313	0.175	0.2107
CNAG_02179	NA	320.671	0.084	0.188	0.8089
CNAG_02180	NA	664.649	-0.397	0.186	0.1175
CNAG_02181	NA	532.772	0.249	0.155	0.2751
CNAG_02182	GRE2	3931.711	-0.978	0.136	5.275e-11
CNAG_02183	NA	594.214	0.288	0.145	0.1534
CNAG_02184	NA	6.609	0.802	0.94	0.6142
CNAG_02185	NA	336.862	0.159	0.179	0.5942
CNAG_02186	NA	105.974	0.278	0.284	0.5509
CNAG_02187	NA	194.859	-0.088	0.195	0.8077
CNAG_02188	NA	176.955	-0.832	0.246	0.006403
CNAG_02189	NA	2912.783	-0.365	0.16	0.09119
CNAG_02190	NA	395.021	0.254	0.161	0.2851
CNAG_02191	NA	361.353	-0.179	0.242	0.6671
CNAG_02192	NA	114.109	1.123	0.309	0.002984
CNAG_02193	NA	507.581	0.71	0.165	2.636e-4
CNAG_02194	NA	179.645	0.853	0.277	0.01494
CNAG_02195	NA	244.67	0.528	0.194	0.03592
CNAG_02196	CDC11	442.705	0.38	0.17	0.09995
CNAG_02197	NA	752.599	-0.167	0.148	0.4823
CNAG_02198	NA	435.155	-0.052	0.163	0.8689
CNAG_02199	NA	118.665	-0.079	0.259	0.8745
CNAG_02200	NA	989.807	-0.545	0.213	0.0499
CNAG_02201	NA	137.923	-0.332	0.233	0.3474
CNAG_02202	NA	1319.814	0.097	0.182	0.7699
CNAG_02203	NA	207.553	0.084	0.206	0.8271
CNAG_02204	NA	451.567	0.177	0.195	0.5872
CNAG_02205	NA	156.402	-0.785	0.253	0.014
CNAG_02206	NA	11.566	0.892	0.707	0.4209
CNAG_02207	NA	122.024	-0.433	0.228	0.1767
CNAG_02208	NA	2595.487	0.965	0.154	1.622e-8
CNAG_02209	NOP56	1608.686	0.311	0.123	0.05544
CNAG_02210	NA	125.141	-0.55	0.23	0.07203
CNAG_02211	NA	182.394	-0.288	0.202	0.3487
CNAG_02212	NA	2479.859	0.376	0.159	0.07633
CNAG_02213	NA	737.705	0.099	0.176	0.7536
CNAG_02214	UBC6-2	392.086	0.586	0.205	0.02586
CNAG_02215	HAP3	101.873	-0.465	0.271	0.2368
CNAG_02216	NA	444.399	-0.294	0.173	0.2417
CNAG_02217	CHS7	749.975	1.998	0.209	2.278e-19
CNAG_02218	NA	126.807	-0.059	0.243	0.9043
CNAG_02219	NA	140.132	-0.06	0.235	0.8974
CNAG_02220	NA	386.003	0.722	0.186	0.001303
CNAG_02221	ZIP3	238.118	0.033	0.176	0.926
CNAG_02222	NA	249.315	0.059	0.191	0.8726
CNAG_02223	NA	511.019	0.296	0.138	0.1175
CNAG_02224	NA	72.947	-0.055	0.331	0.9332
CNAG_02225	EXG104	95.415	0.675	0.323	0.1287
CNAG_02226	NA	177.571	-1.536	0.268	3.589e-7
CNAG_02227	NA	246.297	0.135	0.196	0.694
CNAG_02228	NA	300.789	0.054	0.166	0.8654
CNAG_02229	PFT1	254.835	-0.236	0.185	0.4153
CNAG_02230	NA	427.666	-1.42	0.202	1.558e-10
CNAG_02231	NA	402.287	-0.004	0.188	0.9923
CNAG_02232	NA	347.858	0.162	0.199	0.6334
CNAG_02233	MEC1	403.54	0.036	0.172	0.9182
CNAG_02234	NA	19681.276	-0.183	0.132	0.3639
CNAG_02235	NA	165.058	0.154	0.26	0.7384
CNAG_02236	PPG1	401.524	0.28	0.172	0.2679
CNAG_02237	SLA2	1224.963	-0.09	0.142	0.7225
CNAG_02238	NA	200.234	-0.252	0.221	0.4779
CNAG_02239	NA	439.42	0.076	0.251	0.8766
CNAG_02240	NA	181.998	-0.092	0.23	0.8327
CNAG_02253	NA	1.239	1.137	2.179	0.7749
CNAG_02254	LPI12	51.528	-0.21	0.383	0.7605
CNAG_02255	NA	41.313	0.437	0.416	0.5192
CNAG_02257	NA	9369.87	-0.208	0.128	0.2682
CNAG_02258	NA	174.139	-0.349	0.217	0.275
CNAG_02259	NA	657.275	0.182	0.142	0.4092
CNAG_02260	CRG1	245.347	0.055	0.212	0.8957
CNAG_02261	NA	304.178	-0.201	0.183	0.4955
CNAG_02262	NA	495.35	-0.189	0.196	0.5574
CNAG_02263	NA	355.206	-1.008	0.197	7.834e-6
CNAG_02264	NA	56.302	0.899	0.388	0.0843
CNAG_02265	NA	465.292	-0.311	0.152	0.1391
CNAG_02266	NA	11876.515	0.656	0.121	1.895e-6
CNAG_02267	NA	918.07	0.207	0.161	0.4111
CNAG_02268	NA	108.274	0.656	0.309	0.1216
CNAG_02269	NA	813.494	0.251	0.234	0.5102
CNAG_02270	MET2	195.132	0.409	0.27	0.3117
CNAG_02280	NA	338.54	-0.085	0.166	0.7814
CNAG_02281	NA	378.889	-0.549	0.181	0.01657
CNAG_02282	NA	147.239	-0.177	0.231	0.6561
CNAG_02283	NA	72.714	-0.581	0.302	0.1706
CNAG_02284	NA	78.343	-0.31	0.297	0.5225
CNAG_02285	NA	5420.464	0.226	0.149	0.3097
CNAG_02286	NA	266.436	0.179	0.2	0.59
CNAG_02287	NA	90.087	-0.116	0.26	0.8099
CNAG_02288	NA	109.096	-1.707	0.304	6.851e-7
CNAG_02289	NA	116.204	-0.386	0.234	0.26
CNAG_02290	NA	568.812	-0.122	0.143	0.6129
CNAG_02291	NA	754.802	1.067	0.154	2.492e-10
CNAG_02292	NA	1301.716	0.166	0.131	0.4206
CNAG_02293	NA	86.336	-0.092	0.274	0.8612
CNAG_02294	ADE2	653.325	0.164	0.144	0.4758
CNAG_02295	NA	63.544	-2.041	0.365	7.359e-7
CNAG_02296	RBK1	380.992	-0.151	0.184	0.6307
CNAG_02297	NA	179.166	-0.348	0.225	0.2991
CNAG_02298	NA	257.624	-0.501	0.204	0.06264
CNAG_02299	NA	284.091	-0.008	0.251	0.98740000000000006
CNAG_02300	NA	2769.973	0.589	0.119	1.762e-5
CNAG_02301	NA	1988.783	0.558	0.109	7.834e-6
CNAG_02302	NA	62.519	0.122	0.37	0.864
CNAG_02303	NA	629.103	0.107	0.134	0.6392
CNAG_02304	MDM34	190.279	-0.143	0.202	0.6834
CNAG_02305	FZC45	141.018	-0.622	0.237	0.04384
CNAG_02306	NA	276.705	-0.178	0.188	0.5682
CNAG_02307	NA	331.175	-0.302	0.18	0.2471
CNAG_02308	NA	432.663	-0.024	0.156	0.9376
CNAG_02309	NA	351.305	0.524	0.198	0.04237
CNAG_02310	NA	270.995	0.451	0.214	0.1251
CNAG_02311	NA	7.996	-1.282	0.878	0.3331
CNAG_02312	NA	327.092	-0.631	0.164	0.00143
CNAG_02313	NA	427.159	-0.73	0.177	5.381e-4
CNAG_02314	NA	157.325	0.212	0.248	0.6134
CNAG_02315	NA	7652.822	0.39	0.173	0.09455
CNAG_02316	NA	794.568	0.319	0.118	0.03669
CNAG_02317	NA	54.29	0.466	0.379	0.4355
CNAG_02318	NA	282.768	-0.148	0.174	0.6162
CNAG_02319	NA	149.629	0.012	0.22	0.9771
CNAG_02321	NA	17.945	0.307	0.676	0.8057
CNAG_02322	FZC17	63.519	0.338	0.32	0.5169
CNAG_02323	NA	135.989	-0.367	0.27	0.3769
CNAG_02324	NA	272.25	-0.07	0.177	0.8353
CNAG_02325	NA	241.228	-0.096	0.211	0.8057
CNAG_02326	NA	958.257	-0.28	0.207	0.3788
CNAG_02327	NA	394.324	-0.532	0.167	0.01146
CNAG_02328	NA	1126.222	0.597	0.165	0.003196
CNAG_02330	NA	12671.118	-0.033	0.175	0.9254
CNAG_02331	NA	58149.273	0.211	0.102	0.1313
CNAG_02332	NA	180.774	-0.648	0.22	0.02126
CNAG_02333	NA	107.195	-0.136	0.275	0.7874
CNAG_02334	NA	14.49	-0.713	0.636	0.4851
CNAG_02335	NA	1075.1	-1.434	0.127	3.694e-27
CNAG_02336	NA	84.187	-0.383	0.287	0.387
CNAG_02337	FUR1	838.621	-1.468	0.175	6.816e-15
CNAG_02338	NA	7016.808	0.317	0.157	0.1457
CNAG_02339	NA	3.808	1.365	1.238	0.4949
CNAG_02340	NA	410.084	0.144	0.171	0.6195
CNAG_02341	NA	508.998	-0.139	0.165	0.6187
CNAG_02342	NA	561.996	0.154	0.239	0.7167
CNAG_02343	NA	263.221	0.359	0.185	0.1674
CNAG_02344	NA	76.084	0.055	0.317	0.9313
CNAG_02345	EED1	110.666	-0.28	0.273	0.5325
CNAG_02347	NA	607.953	-1.992	0.199	4.047e-21
CNAG_02348	NA	130.753	-0.919	0.223	5.332e-4
CNAG_02349	NA	173.104	-0.36	0.241	0.3186
CNAG_02350	NA	328.337	-0.266	0.207	0.4097
CNAG_02351	CHI4	393.432	-0.056	0.182	0.8736
CNAG_02353	NA	94.406	0.522	0.282	0.1922
CNAG_02354	NA	1023.407	0.38	0.173	0.106
CNAG_02355	NA	126.506	-0.757	0.24	0.01222
CNAG_02356	NA	302.553	0.187	0.189	0.5488
CNAG_02357	MKK2	130.974	0.463	0.24	0.1687
CNAG_02358	NA	172.543	-0.345	0.208	0.2561
CNAG_02359	NA	26131.798	0.067	0.114	0.742
CNAG_02360	NA	1383.821	-0.756	0.151	1.433e-5
CNAG_02361	NA	316.882	0.306	0.202	0.3117
CNAG_02362	NA	225.528	-0.741	0.208	0.003803
CNAG_02363	NA	19.767	-0.904	0.547	0.2574
CNAG_02364	FZC19	100.347	0.406	0.277	0.3297
CNAG_02365	NA	39.474	-0.177	0.423	0.8231
CNAG_02366	NA	655.159	0.212	0.186	0.4768
CNAG_02367	NA	6541.934	0.599	0.216	0.0318
CNAG_02368	NA	105.237	-0.04	0.26	0.9379
CNAG_02371	NA	165.21	0.123	0.209	0.7409
CNAG_02372	NA	390.078	-0.398	0.164	0.06744
CNAG_02373	NA	168.396	-0.272	0.211	0.41
CNAG_02374	NA	179.954	0.276	0.21	0.3967
CNAG_02375	FIG4	222.667	0.143	0.178	0.6375
CNAG_02376	ISP2	654.717	0.654	0.159	5.497e-4
CNAG_02377	NA	1595.884	-0.04	0.115	0.8575
CNAG_02378	NA	3770.943	0.486	0.125	0.001209
CNAG_02381	NA	6.151	0.776	0.971	0.6396
CNAG_02382	NA	1036.314	0.406	0.145	0.03014
CNAG_02383	NA	166.965	0.623	0.241	0.04797
CNAG_02384	NA	87.125	0.182	0.305	0.7368
CNAG_02385	NA	183.034	0.655	0.196	0.007089
CNAG_02386	NA	150.512	-0.098	0.21	0.802
CNAG_02387	NA	310.918	-0.436	0.252	0.2311
CNAG_02388	NA	151.349	-0.243	0.213	0.4754
CNAG_02389	YPK101	71.356	0.179	0.311	0.7489
CNAG_02392	NA	122.632	0.58	0.248	0.08019
CNAG_02393	NA	815.832	0.316	0.166	0.1754
CNAG_02394	NA	643.767	0.389	0.162	0.07169
CNAG_02395	NA	243.413	-0.491	0.19	0.04791
CNAG_02396	NA	390.851	-0.05	0.202	0.9007
CNAG_02397	NA	48.507	-0.137	0.357	0.8388
CNAG_02398	NA	231.383	-0.769	0.289	0.04076
CNAG_02399	GLR1	1282.703	-0.429	0.148	0.02401
CNAG_02400	NA	872.56	0.215	0.136	0.284
CNAG_02401	NA	167.145	-0.295	0.195	0.3105
CNAG_02402	NA	195.067	-0.02	0.201	0.9591
CNAG_02403	NA	2294.475	0.47	0.223	0.1241
CNAG_02404	NA	1104.368	0.173	0.172	0.5394
CNAG_02405	NA	74.743	-0.665	0.295	0.09547
CNAG_02406	NA	61.643	0.023	0.325	0.9722
CNAG_02407	NA	161.969	-1.158	0.28	4.869e-4
CNAG_02408	NA	75.988	-0.459	0.314	0.3309
CNAG_02409	LIV5	389.271	0.159	0.2	0.6417
CNAG_02412	NA	474.053	-0.052	0.189	0.8889
CNAG_02413	NA	639.711	0.338	0.143	0.07633
CNAG_02414	NA	373.601	0.035	0.21	0.9332
CNAG_02415	ANXC3.1	353.085	0.353	0.175	0.1452
CNAG_02416	NA	4059.934	-0.205	0.115	0.2161
CNAG_02417	NA	56.546	-0.674	0.38	0.2171
CNAG_02418	NA	1770.811	-0.173	0.147	0.4588
CNAG_02419	NA	348.335	0.076	0.187	0.8272
CNAG_02420	NA	23.801	-0.059	0.514	0.9507
CNAG_02421	NA	2076.211	0.353	0.142	0.05816
CNAG_02422	NA	221.046	-0.794	0.201	9.957e-4
CNAG_02423	NA	460.145	0.148	0.206	0.6795
CNAG_02424	NA	165.548	0.536	0.227	0.07709
CNAG_02425	NA	96.69	-0.099	0.253	0.8359
CNAG_02426	NA	693.403	-0.243	0.128	0.1787
CNAG_02427	NA	200.31	-1.006	0.188	2.405e-6
CNAG_02428	NA	159.573	0.089	0.235	0.8423
CNAG_02430	NA	50.294	-0.405	0.416	0.5538
CNAG_02431	NA	50.063	-0.781	0.41	0.1763
CNAG_02432	NA	327.239	0.168	0.157	0.5094
CNAG_02433	NA	113.931	-0.302	0.242	0.4272
CNAG_02434	ATX1	1651.506	0.398	0.104	0.001639
CNAG_02435	BWC2	669.932	-0.364	0.152	0.07287
CNAG_02436	NA	187.025	-0.158	0.201	0.647
CNAG_02437	NA	565.323	0.31	0.148	0.1286
CNAG_02438	NA	34.804	-1.369	0.43	0.01146
CNAG_02439	NA	43.018	-1.656	0.392	3.599e-4
CNAG_02440	NA	1812.145	-0.332	0.126	0.04411
CNAG_02441	NA	39.27	-0.539	0.517	0.523
CNAG_02442	NA	290.684	0.126	0.173	0.6719
CNAG_02443	NA	4087.725	0.372	0.134	0.0309
CNAG_02444	NA	345.201	-0.496	0.191	0.04705
CNAG_02445	NA	305.278	0.424	0.203	0.1291
CNAG_02446	NA	120.498	-0.027	0.231	0.95
CNAG_02447	NA	268.103	-0.466	0.179	0.04624
CNAG_02448	NA	10.431	-0.404	0.834	0.7921
CNAG_02449	NA	292.839	-0.517	0.209	0.06143
CNAG_02452	NA	175.644	-0.143	0.196	0.6719
CNAG_02453	PTP5	188.029	-0.126	0.197	0.7192
CNAG_02454	NA	196.326	0.526	0.212	0.05979
CNAG_02455	NA	1896.05	-0.842	0.152	9.062e-7
CNAG_02457	NA	698.591	-0.096	0.197	0.791
CNAG_02458	NA	684.426	0.313	0.123	0.0527
CNAG_02459	NA	248.113	0.569	0.194	0.02183
CNAG_02460	HEM13	198.164	-0.192	0.213	0.59
CNAG_02463	NA	126.809	-0.303	0.244	0.4308
CNAG_02464	NA	84.159	-0.119	0.305	0.837
CNAG_02465	NA	136.613	0.159	0.239	0.7061
CNAG_02466	NA	270.998	-0.118	0.181	0.7139
CNAG_02467	NA	244.921	-0.278	0.173	0.2772
CNAG_02468	NA	467.394	-0.122	0.151	0.6367
CNAG_02469	NA	236.26	-0.089	0.177	0.7827
CNAG_02470	PPP2	166.041	0.058	0.227	0.8975
CNAG_02471	NA	358.823	-0.349	0.179	0.1637
CNAG_02472	NA	312.228	-0.002	0.221	0.9961
CNAG_02473	NA	816.155	-0.34	0.149	0.08965
CNAG_02475	NA	133.633	0.357	0.239	0.3187
CNAG_02476	YRM101	45.65	-0.088	0.345	0.8969
CNAG_02477	NA	77.802	0.203	0.281	0.6758
CNAG_02478	NA	174.143	0.197	0.198	0.5453
CNAG_02479	NA	77.908	0.605	0.271	0.09885
CNAG_02480	NA	32.19	0.012	0.421	0.9892
CNAG_02481	NA	184.008	0.335	0.216	0.2965
CNAG_02482	NA	1217.028	0.13	0.131	0.5462
CNAG_02483	NA	66.361	-0.41	0.352	0.4649
CNAG_02484	NA	41.2	-0.366	0.385	0.565
CNAG_02485	NA	6912.77	-0.289	0.184	0.289
CNAG_02486	NA	1849.93	0.128	0.129	0.5477
CNAG_02487	PHS1	403.482	-0.073	0.151	0.7922
CNAG_02488	NA	180.968	0.727	0.221	0.008406
CNAG_02489	NA	12.235	1.729	0.822	0.1256
CNAG_02490	MRE11	67.696	-0.058	0.335	0.9317
CNAG_02491	NA	69.092	0.531	0.337	0.286
CNAG_02492	NA	546.256	-0.061	0.189	0.8666
CNAG_02493	NA	546.295	-0.643	0.241	0.03988
CNAG_02494	NA	270.732	0.115	0.176	0.714
CNAG_02495	NA	364.463	-0.246	0.181	0.3781
CNAG_02496	NA	179.679	0.411	0.291	0.3547
CNAG_02497	NA	42.736	-0.312	0.432	0.6754
CNAG_02498	NA	473.096	0.096	0.159	0.7348
CNAG_02499	NA	1737.885	-0.119	0.177	0.7032
CNAG_02500	NA	2635.455	0.028	0.211	0.9461
CNAG_02501	NA	3016.329	-0.07	0.194	0.8504
CNAG_02502	NA	690.481	0.647	0.138	5.289e-5
CNAG_02503	GPX2	931.639	-0.196	0.141	0.365
CNAG_02504	NA	302.509	0.105	0.164	0.7181
CNAG_02505	NA	210.208	-0.144	0.203	0.6835
CNAG_02506	RIB3	837.948	0.181	0.205	0.5984
CNAG_02507	NA	2372.032	0.407	0.206	0.1555
CNAG_02508	NA	201.187	0.319	0.197	0.2726
CNAG_02509	NA	38.169	1.115	0.426	0.04431
CNAG_02510	NA	415.2	0.376	0.249	0.3114
CNAG_02511	CPK1	327.084	0.435	0.171	0.05122
CNAG_02512	NA	628.066	-0.226	0.199	0.4801
CNAG_02514	NA	172.234	0.616	0.209	0.02146
CNAG_02515	NA	205.124	0.734	0.213	0.005203
CNAG_02516	HLH5	166.494	0.756	0.245	0.01467
CNAG_02517	NA	7.593	-0.157	0.924	0.9328
CNAG_02519	NA	2250.443	-0.068	0.18	0.8414
CNAG_02520	NA	1023.16	0.128	0.14	0.5817
CNAG_02521	NA	3.773	1.136	1.463	0.6514
CNAG_02522	MRS3/4	246.539	0.534	0.183	0.023
CNAG_02523	NA	309.206	0.482	0.202	0.074
CNAG_02524	NA	144.887	0.802	0.247	0.009354
CNAG_02525	NA	57.957	-0.615	0.356	0.2321
CNAG_02526	NA	287.644	-1.25	0.663	0.1815
CNAG_02527	NA	378.988	-0.03	0.182	0.9337
CNAG_02528	NA	133.503	-0.664	0.24	0.03208
CNAG_02529	NA	396.671	-0.697	0.188	0.002364
CNAG_02530	NA	238.75	-0.152	0.229	0.7059
CNAG_02531	CPK2	74.321	0.656	0.309	0.1209
CNAG_02532	NA	375.383	-0.311	0.182	0.2383
CNAG_02533	NA	218.623	0.103	0.191	0.7643
CNAG_02534	NA	342.027	-0.118	0.153	0.6553
CNAG_02535	NA	178.146	-0.396	0.224	0.2193
CNAG_02536	TAF6	159.524	0.612	0.236	0.04714
CNAG_02538	NA	0.16	1.858	5.842	0.8689
CNAG_02539	NA	1717.694	0.566	0.183	0.01462
CNAG_02540	NA	109.831	-0.163	0.254	0.7168
CNAG_02541	NA	328.262	0.298	0.205	0.3352
CNAG_02542	IRK2	196.112	-1.069	0.22	2.54e-5
CNAG_02543	NA	179.242	-0.041	0.191	0.9164
CNAG_02544	NA	12.11	1.174	0.674	0.228
CNAG_02545	IPP1	2713.394	-0.229	0.162	0.3508
CNAG_02546	NA	713.332	0.215	0.193	0.4897
CNAG_02547	NA	1088.211	0.04	0.152	0.8915
CNAG_02548	NA	162.626	-0.613	0.229	0.03964
CNAG_02549	NA	110.859	0.57	0.246	0.08321
CNAG_02550	NA	251.64	-0.41	0.211	0.165
CNAG_02551	DAK102	32.688	-1.04	0.467	0.09995
CNAG_02552	NA	231.91	0.438	0.191	0.08801
CNAG_02553	NA	40.558	0.178	0.366	0.7918
CNAG_02554	NA	79.361	0.099	0.29	0.8604
CNAG_02555	SIP402	188.603	0.127	0.203	0.7265
CNAG_02556	NA	4.925	0.794	1.189	0.7039
CNAG_02557	NA	52.151	0.068	0.376	0.9291
CNAG_02558	NA	44.442	-0.015	0.39	0.9846
CNAG_02561	NA	55.087	-0.412	0.332	0.43
CNAG_02562	NA	66.193	-1.151	0.342	0.006808
CNAG_02563	NA	210.58	0.319	0.206	0.2962
CNAG_02564	SEN54	101.005	0.464	0.248	0.1864
CNAG_02565	NA	1087.665	0.562	0.144	0.001217
CNAG_02566	FKH2	427.064	0.639	0.192	0.007535
CNAG_02567	NA	575.843	0.431	0.156	0.03208
CNAG_02568	NA	875.25	-0.582	0.148	0.0011
CNAG_02569	NA	284.767	-0.072	0.182	0.8354
CNAG_02572	NA	32.109	0.03	0.439	0.9722
CNAG_02573	NA	172.17	0.446	0.195	0.08907
CNAG_02574	NA	271.319	0.053	0.194	0.8889
CNAG_02575	NA	738.5	0.395	0.193	0.1387
CNAG_02576	NA	259.292	-0.372	0.19	0.1613
CNAG_02577	NA	280.26	0.486	0.253	0.172
CNAG_02578	NA	347.197	0.518	0.195	0.041
CNAG_02579	AVC1	256.806	-0.015	0.203	0.9708
CNAG_02580	LPI3	561.8	0.058	0.141	0.8274
CNAG_02581	CAS33	125.408	-0.158	0.246	0.7174
CNAG_02582	NA	1.624	1.574	2.254	0.6881
CNAG_02583	NA	199.862	-0.085	0.213	0.8323
CNAG_02584	NA	78.535	-0.883	0.328	0.03849
CNAG_02585	NA	1707.449	-0.539	0.113	3.767e-5
CNAG_02586	NA	36.025	-0.734	0.499	0.3279
CNAG_02587	NA	151.143	-0.608	0.231	0.04309
CNAG_02588	NA	23.432	-0.04	0.491	0.968
CNAG_02589	NA	185.617	-0.123	0.208	0.7401
CNAG_02590	NA	32.601	0.057	0.481	0.9499
CNAG_02591	NA	188.704	-2.239	0.291	1.494e-12
CNAG_02592	NA	45.854	-0.928	0.37	0.05696
CNAG_02593	NA	189.441	-0.258	0.214	0.4472
CNAG_02594	NA	57.545	-0.707	0.331	0.1186
CNAG_02595	NA	32.78	-0.736	0.434	0.2423
CNAG_02596	NA	1.571	-3.5	1.922	0.2017
CNAG_02597	NA	216.76	-0.151	0.191	0.6447
CNAG_02598	CHI21	26.379	0.306	0.487	0.7247
CNAG_02599	NA	82.937	-0.668	0.296	0.09442
CNAG_02600	NA	79.503	0.385	0.287	0.3838
CNAG_02601	NA	59.558	-0.441	0.361	0.4389
CNAG_02602	NA	67.407	-0.206	0.318	0.7141
CNAG_02603	NA	61.444	-0.444	0.351	0.4193
CNAG_02604	NA	27.969	-0.1	0.483	0.9182
CNAG_02605	NA	257.799	-0.183	0.184	0.5451
CNAG_02606	NA	48.717	-0.342	0.368	0.5751
CNAG_02609	NA	378.869	0.096	0.192	0.7851
CNAG_02654	NA	606.288	1.242	0.265	5.26e-5
CNAG_02655	NA	711.689	-1.268	0.162	5.605e-13
CNAG_02656	NA	337.299	0.254	0.167	0.3089
CNAG_02657	NA	2508.504	0.187	0.122	0.3055
CNAG_02658	NA	384.243	0.945	0.185	8.65e-6
CNAG_02659	NA	32.538	1.071	0.411	0.04577
CNAG_02660	NA	1.432	-3.084	2.094	0.3274
CNAG_02661	ISP4	373.578	0.081	0.17	0.7977
CNAG_02662	NA	233.207	-0.094	0.181	0.7755
CNAG_02663	NA	120.474	0.345	0.254	0.3765
CNAG_02664	NA	452.746	-0.294	0.164	0.2096
CNAG_02665	NA	75.433	0.103	0.289	0.8508
CNAG_02666	NA	273.658	0.606	0.197	0.01522
CNAG_02667	NA	146.013	-0.021	0.227	0.9611
CNAG_02670	NA	519.277	0.303	0.139	0.1081
CNAG_02671	NA	1912.749	0.001	0.182	0.9981
CNAG_02672	NA	741.498	0.347	0.149	0.0805
CNAG_02673	NA	1231.404	-0.983	0.16	3.398e-8
CNAG_02674	NA	685.003	-0.544	0.172	0.01186
CNAG_02675	HSL101	456.166	0.786	0.169	6.614e-5
CNAG_02676	VAM7	224.896	-0.357	0.216	0.2561
CNAG_02677	NA	816.003	-0.303	0.126	0.06901
CNAG_02678	NA	758.198	-0.033	0.203	0.9348
CNAG_02679	NA	193.239	0.238	0.201	0.4558
CNAG_02680	VPS15	154.239	-0.136	0.225	0.7346
CNAG_02681	APH3	262.252	-0.281	0.186	0.3139
CNAG_02682	NA	113.631	-0.077	0.254	0.8766
CNAG_02683	NA	186.08	0.079	0.219	0.8504
CNAG_02684	NA	449.712	-0.562	0.167	0.006656
CNAG_02685	NA	571.612	-0.963	0.228	3.611e-4
CNAG_02686	NA	1043.847	-0.176	0.135	0.4014
CNAG_02687	NA	927.195	0.106	0.224	0.7989
CNAG_02688	NA	126.76	0.086	0.238	0.8494
