gene	geneName	baseMean	log2FC	stderror	padj
CNAG_00002	NA	424.112	0.131	0.13	0.3884
CNAG_00003	NA	47.176	-0.971	0.308	0.003333
CNAG_00004	NA	100.249	0.293	0.205	0.2072
CNAG_00005	NA	675.916	-0.081	0.122	0.5824
CNAG_00006	NA	1655.866	-0.048	0.096	0.6791
CNAG_00007	NA	401.945	1.18	0.135	2.102e-17
CNAG_00008	NA	290.794	-0.29	0.137	0.05526
CNAG_00009	NA	206.013	-0.112	0.163	0.5658
CNAG_00010	NA	270.145	-0.094	0.15	0.6073
CNAG_00011	NA	195.679	-0.015	0.165	0.945
CNAG_00012	NA	479.398	0.049	0.138	0.7738
CNAG_00013	NA	396.042	0.122	0.134	0.4405
CNAG_00014	NA	62.264	-0.731	0.254	0.007629
CNAG_00015	NA	326.299	-1.705	0.147	5.774e-30
CNAG_00016	NA	296.992	0.972	0.149	3.611e-10
CNAG_00017	NA	123.06	-0.654	0.195	0.001745
CNAG_00018	FZC6	479.548	0.172	0.128	0.2374
CNAG_00019	NA	2558.474	1.139	0.098	5.1709999999999996e-30
CNAG_00020	NA	851.999	-0.327	0.133	0.02405
CNAG_00021	NA	295.588	0.918	0.148	2.746e-9
CNAG_00022	NA	693.032	0.706	0.114	2.481e-9
CNAG_00023	NA	36.974	-1.17	0.329	8.643e-4
CNAG_00024	NA	754.262	1.308	0.124	8.195000000000001e-25
CNAG_00025	VCX1	416.247	-0.988	0.132	5.025e-13
CNAG_00026	NA	467.135	0.923	0.126	1.587e-12
CNAG_00027	NA	140.456	-0.15	0.173	0.4638
CNAG_00028	NA	82.906	-0.067	0.221	0.8113
CNAG_00029	NA	47.622	-0.252	0.288	0.4579
CNAG_00030	NA	31.875	-0.295	0.363	0.4938
CNAG_00031	MLR1	164.587	0.22	0.163	0.2373
CNAG_00032	NA	54.583	-1.215	0.278	3.482e-5
CNAG_00034	RPL9B	21588.63	1.52	0.104	6.562e-47
CNAG_00035	NA	60.567	-1.632	0.273	9.063e-9
CNAG_00036	SEC14-2	274.964	-2.479	0.18	7.578999999999999e-42
CNAG_00038	NA	242.162	-0.52	0.15	0.00112
CNAG_00039	ZFC6	17.77	-0.422	0.445	0.4187
CNAG_00040	ERG11	775.086	0.711	0.115	2.565e-9
CNAG_00043	NA	210.976	-0.006	0.154	0.9786
CNAG_00044	NA	367.52	0.326	0.132	0.02286
CNAG_00045	NA	330.902	-1.306	0.139	4.4470000000000005e-20
CNAG_00046	NA	1467.479	0.161	0.103	0.1639
CNAG_00047	PKP1	69.607	-0.143	0.261	0.6543
CNAG_00048	NA	77.045	-1.366	0.237	2.981e-8
CNAG_00049	NA	61.402	0.058	0.245	0.8516
CNAG_00050	NA	152.622	-0.184	0.171	0.3547
CNAG_00051	SNT1	336.881	-0.172	0.133	0.2569
CNAG_00052	NA	101.795	-0.348	0.206	0.1307
CNAG_00053	NA	103.553	0.425	0.201	0.05469
CNAG_00054	NA	170.9	-3.094	0.224	4.2059999999999995e-42
CNAG_00055	NA	841.166	-0.348	0.121	0.007555
CNAG_00056	NA	353.358	-0.056	0.144	0.7526
CNAG_00057	FPP1	871.229	-0.702	0.142	2.407e-6
CNAG_00058	NA	1686.618	1.084	0.1	2.663e-26
CNAG_00059	NA	106.805	0.878	0.197	2.36e-5
CNAG_00060	NA	217.09	0.557	0.167	0.00181
CNAG_00061	CIT1	8698.498	1.163	0.133	1.862e-17
CNAG_00062	NA	1142.783	0.45	0.103	3.57e-5
CNAG_00063	CSE4	458.019	2.089	0.126	8.028999999999999e-60
CNAG_00064	NA	1472.011	-0.058	0.116	0.6838
CNAG_00065	NA	2920.711	0.754	0.112	8.504e-11
CNAG_00066	NA	198.282	-0.054	0.162	0.7895
CNAG_00067	SSS1	3295.934	0.935	0.138	6.901e-11
CNAG_00068	NA	95.142	-0.374	0.22	0.1288
CNAG_00069	NA	21.611	-0.907	0.432	0.05705
CNAG_00070	NA	294.697	-0.319	0.133	0.02884
CNAG_00072	NA	1126.521	0.227	0.101	0.04132
CNAG_00073	NA	312.934	0.507	0.161	0.003303
CNAG_00074	NA	1384.56	-0.408	0.099	1.027e-4
CNAG_00075	NA	611.898	-0.432	0.139	0.003742
CNAG_00076	NDX6	242.979	-0.089	0.143	0.6068
CNAG_00077	NA	1570.099	-0.613	0.129	6.18e-6
CNAG_00078	NA	147.397	0.196	0.185	0.3615
CNAG_00079	NA	190.858	-1.187	0.205	2.873e-8
CNAG_00080	NA	42.29	-2.023	0.347	2.112e-8
CNAG_00081	NA	748.066	0.238	0.116	0.06235
CNAG_00082	NA	177.17	-0.308	0.164	0.09148
CNAG_00083	CCC1	153.062	0.592	0.173	0.001397
CNAG_00084	NA	829.656	0.936	0.107	1.956e-17
CNAG_00085	NA	366.293	0.28	0.135	0.06045
CNAG_00086	NA	490.018	0.783	0.129	4.7e-9
CNAG_00087	NA	311.047	0.287	0.142	0.06663
CNAG_00088	NA	635.304	0.474	0.11	4.976e-5
CNAG_00089	NA	352.401	0.402	0.135	0.005462
CNAG_00090	NA	477.483	-0.191	0.121	0.1581
CNAG_00091	NA	82.345	0.014	0.256	0.966
CNAG_00092	NA	1637.27	0.64	0.107	9.067e-9
CNAG_00093	NA	355.952	-1.228	0.16	9.977e-14
CNAG_00094	NA	57.812	0.462	0.257	0.1076
CNAG_00095	NA	319.196	0.478	0.137	0.001054
CNAG_00096	NA	156.188	0.534	0.194	0.01082
CNAG_00097	ITR1	119.749	-0.419	0.213	0.07596
CNAG_00098	NA	464.936	-0.343	0.131	0.01561
CNAG_00099	NA	647.412	0.736	0.109	8.535e-11
CNAG_00100	NA	7095.646	1.43	0.1	1.061e-44
CNAG_00101	KEI1	614.005	0.565	0.114	2.186e-6
CNAG_00104	NA	1690.422	0.957	0.099	3.483e-21
CNAG_00106	TCO5	180.533	-0.293	0.167	0.1158
CNAG_00107	NA	99.883	-0.744	0.213	0.001053
CNAG_00108	NA	1593.15	1.05	0.121	4.127e-17
CNAG_00109	NA	1253.321	0.959	0.108	7.656e-18
CNAG_00110	HPI3	414.622	0.582	0.129	1.857e-5
CNAG_00111	NA	702.646	0.374	0.13	0.007629
CNAG_00115	NA	259.506	0.439	0.2	0.04644
CNAG_00116	NA	19304.233	1.541	0.121	4.959999999999999e-36
CNAG_00117	ERG24	685.701	1.012	0.109	1.865e-19
CNAG_00118	NA	342.963	0.208	0.139	0.1857
CNAG_00119	NA	182.342	0.109	0.167	0.5865
CNAG_00120	NA	403.102	0.78	0.132	1.527e-8
CNAG_00121	NA	816.39	0.277	0.112	0.02307
CNAG_00122	NA	147.13	0.353	0.169	0.05797
CNAG_00123	NA	36.271	-1.349	0.351	3.016e-4
CNAG_00124	CAS32	635.381	-0.321	0.112	0.008078
CNAG_00125	CRG1	55.486	-0.366	0.27	0.234
CNAG_00126	NA	714.969	0.133	0.128	0.3735
CNAG_00127	NA	76.387	-0.518	0.227	0.03737
CNAG_00128	NA	116.377	-0.247	0.234	0.3646
CNAG_00129	NA	214.08	0.289	0.152	0.08768
CNAG_00130	RCK2	858.288	-1.052	0.114	2.348e-19
CNAG_00131	NA	48.999	-0.928	0.296	0.003518
CNAG_00132	NA	73.679	-0.62	0.229	0.01221
CNAG_00133	NA	190.698	-0.148	0.185	0.5024
CNAG_00134	NA	257.017	-0.182	0.159	0.3226
CNAG_00135	NA	417.263	1.092	0.134	2.231e-15
CNAG_00136	NA	2329.17	-0.102	0.099	0.3781
CNAG_00137	NA	256.65	-0.538	0.162	0.001864
CNAG_00138	NA	553.444	0.888	0.131	5.502e-11
CNAG_00139	NA	514.779	-0.093	0.125	0.5351
CNAG_00140	NA	1492.226	0.779	0.097	7.851e-15
CNAG_00141	NA	78.744	-1.072	0.268	1.622e-4
CNAG_00142	NA	306.037	1.133	0.141	7.487e-15
CNAG_00143	NA	817.345	0.797	0.105	2.568e-13
CNAG_00144	NA	37.728	0.335	0.31	0.3511
CNAG_00145	NA	347.567	0.095	0.137	0.565
CNAG_00146	PBY101	283.094	0.165	0.143	0.3169
CNAG_00147	NA	3508.059	0.018	0.091	0.8749
CNAG_00148	NA	420.858	0.346	0.15	0.03538
CNAG_00149	NA	6287.369	1.111	0.127	1.539e-17
CNAG_00150	PQP1	373.654	0.085	0.146	0.633
CNAG_00151	NA	368.425	1.22	0.139	1.657e-17
CNAG_00152	NA	315.65	0.319	0.146	0.04681
CNAG_00153	NA	75.618	0.569	0.233	0.02478
CNAG_00154	NA	633.119	-2.155	0.125	5.836999999999999e-65
CNAG_00155	NA	0.677	0.524	2.18	0.8501
CNAG_00156	SP1	402.857	-0.925	0.129	3.956e-12
CNAG_00157	NA	1440.712	-0.091	0.106	0.4661
CNAG_00158	HOC3	225.926	0.156	0.147	0.3614
CNAG_00159	NA	255.961	0.84	0.14	7.141e-9
CNAG_00160	NA	48.033	-0.945	0.318	0.0057
CNAG_00161	NA	48.259	-0.094	0.282	0.7894
CNAG_00162	AOX1	172.035	-0.445	0.207	0.05093
CNAG_00163	NA	379.289	-0.107	0.129	0.4828
CNAG_00164	NA	270.524	-1.779	0.163	1.7130000000000003e-26
CNAG_00165	NA	537.342	0.496	0.12	9.928e-5
CNAG_00166	NA	239.419	0.537	0.17	0.003168
CNAG_00167	NA	330.713	-0.361	0.14	0.01777
CNAG_00171	NA	48.922	0.646	0.301	0.05091
CNAG_00172	NA	291.437	0.151	0.136	0.3364
CNAG_00173	NA	321.879	-0.28	0.167	0.1359
CNAG_00174	NA	435.782	-0.038	0.137	0.8279
CNAG_00175	NA	124.812	-0.183	0.206	0.4512
CNAG_00176	NA	1478.036	-0.052	0.139	0.7602
CNAG_00177	NA	191.662	-1.795	0.18	2.9059999999999996e-22
CNAG_00178	NA	926.022	-0.85	0.119	4.161e-12
CNAG_00179	GPA2	59.943	-0.433	0.261	0.1382
CNAG_00180	NA	243.103	0.671	0.146	1.309e-5
CNAG_00181	FYV10	286.296	-0.783	0.155	1.533e-6
CNAG_00182	VPS29	295.123	0.211	0.139	0.1774
CNAG_00183	NA	1049.651	-0.799	0.117	4.792e-11
CNAG_00184	NA	560.013	-0.297	0.129	0.03537
CNAG_00185	NA	581.561	-0.391	0.118	0.002049
CNAG_00186	NA	243.011	0.548	0.143	3.016e-4
CNAG_00187	UBP16	281.357	0.121	0.142	0.4718
CNAG_00188	NA	381.282	0.608	0.131	9.924e-6
CNAG_00189	NA	132.085	-0.044	0.187	0.8518
CNAG_00190	NA	2654.12	-1.119	0.099	1.4000000000000001e-28
CNAG_00191	NA	182.892	-0.302	0.177	0.1268
CNAG_00192	NA	48.466	-0.01	0.282	0.9787
CNAG_00193	GAT1	726.207	0.458	0.142	0.002693
CNAG_00194	NA	1691.094	0.548	0.103	3.78e-7
CNAG_00195	NA	241.87	0.923	0.162	4.63e-8
CNAG_00229	NA	139.301	-0.132	0.188	0.5579
CNAG_00231	NA	52.954	0.461	0.262	0.1147
CNAG_00232	RPL30	13069.621	1.916	0.093	1.5649999999999997e-91
CNAG_00233	NA	1090.428	0.603	0.098	3.392e-9
CNAG_00234	NA	288.662	0.011	0.139	0.9526
CNAG_00235	AMT1	254.594	1.189	0.148	7.536e-15
CNAG_00236	NA	125.919	1.342	0.19	9.189e-12
CNAG_00237	NA	1656.315	0.622	0.097	5.584e-10
CNAG_00238	NA	5325.897	0.893	0.107	4.128e-16
CNAG_00239	YAP1	297.427	-1.566	0.188	5.336e-16
CNAG_00240	NA	437.598	-0.019	0.144	0.9186
CNAG_00241	NA	140.52	0.385	0.19	0.06704
CNAG_00242	NA	54.885	-2.706	0.335	4.703e-15
CNAG_00243	NA	236.776	0.316	0.151	0.05777
CNAG_00246	NA	389.374	-0.256	0.146	0.1155
CNAG_00247	LYS9	168.96	-0.595	0.17	0.001053
CNAG_00248	NA	155.78	-0.406	0.169	0.02747
CNAG_00249	NA	373.075	-1.054	0.144	1.71e-12
CNAG_00250	NA	371.496	0.311	0.143	0.04856
CNAG_00251	NA	27.559	-0.737	0.359	0.06314
CNAG_00252	NA	497.081	0	0.115	0.9975
CNAG_00253	NA	342.45	-0.614	0.327	0.09079
CNAG_00254	NA	260.433	0.121	0.161	0.5292
CNAG_00255	NA	395.747	0.15	0.135	0.336
CNAG_00256	NA	743.94	1.14	0.112	3.658e-23
CNAG_00257	NA	365.835	0.531	0.146	6.5e-4
CNAG_00258	NA	235.2	-0.113	0.163	0.5648
CNAG_00259	NA	264.046	1.101	0.149	8.945e-13
CNAG_00260	NA	730.746	0.83	0.119	1.415e-11
CNAG_00261	NA	16665.911	-0.813	0.092	8.348e-18
CNAG_00262	NA	34.541	0.516	0.319	0.1498
CNAG_00263	PTP4	132.216	-0.288	0.179	0.1509
CNAG_00264	NA	1417.75	-0.868	0.099	1.732e-17
CNAG_00265	IDI1	2053.649	1.121	0.105	1.202e-25
CNAG_00266	YFH7	174.806	0.413	0.176	0.03215
CNAG_00267	NA	82.047	-0.454	0.224	0.06628
CNAG_00268	ILV2	611.007	0.996	0.131	1.803e-13
CNAG_00269	NA	122.279	-5.626	0.469	6.064e-32
CNAG_00270	NA	3052.744	0.366	0.094	2.534e-4
CNAG_00271	NA	290.506	0.19	0.141	0.2361
CNAG_00272	NA	147.852	-0.499	0.186	0.01305
CNAG_00273	NA	60.105	-0.025	0.257	0.9401
CNAG_00274	NA	178.212	-0.602	0.172	0.001058
CNAG_00275	NA	342.141	-1.315	0.14	5.709e-20
CNAG_00276	NA	134.019	-0.604	0.192	0.003331
CNAG_00277	NA	165.463	-0.116	0.171	0.5713
CNAG_00278	NA	266.643	0.84	0.153	1.414e-7
CNAG_00279	NA	609.39	0.643	0.14	1.389e-5
CNAG_00280	NA	2064.959	0.208	0.091	0.03756
CNAG_00283	NA	92.052	-0.447	0.213	0.05702
CNAG_00284	NA	89.643	-0.821	0.231	8.51e-4
CNAG_00285	NA	96.767	-0.554	0.236	0.03195
CNAG_00286	NAB2	433.442	0.281	0.124	0.03779
CNAG_00287	NA	6582.501	0.627	0.088	5.23e-12
CNAG_00288	NA	136.725	0.191	0.196	0.4067
CNAG_00289	NA	168.556	0.313	0.186	0.1309
CNAG_00290	NA	442.332	-0.319	0.124	0.01787
CNAG_00291	NA	11.729	0.812	0.537	0.1795
CNAG_00292	NA	1887.228	0.032	0.119	0.8322
CNAG_00293	RAS1	937.099	0.444	0.109	1.184e-4
CNAG_00294	NA	396.152	0.794	0.126	1.446e-9
CNAG_00295	NA	1.425	-2.478	1.705	0.199
CNAG_00299	NA	155.465	0.36	0.174	0.06128
CNAG_00300	NA	278.623	-1.029	0.161	6.738e-10
CNAG_00301	NA	1365.962	-2.363	0.117	2.891999999999999e-88
CNAG_00302	NA	136.19	-0.422	0.179	0.03088
CNAG_00303	NA	13.665	-0.515	0.505	0.3822
CNAG_00304	NA	207.46	0.846	0.157	2.484e-7
CNAG_00305	NA	6676.71	1.032	0.105	5.827999999999999e-22
CNAG_00306	MTN2	52.29	-0.523	0.284	0.09886
CNAG_00307	NA	5405.423	0.594	0.122	3.32e-6
CNAG_00308	NA	96.361	0.389	0.219	0.1121
CNAG_00309	NA	210.718	-0.065	0.159	0.741
CNAG_00310	NA	144.54	0.062	0.184	0.787
CNAG_00311	NA	1218.153	0.843	0.104	3.062e-15
CNAG_00312	NA	322.127	0.212	0.145	0.1964
CNAG_00313	NA	112.444	-0.134	0.218	0.6112
CNAG_00314	NA	132.496	-0.422	0.196	0.0507
CNAG_00315	NA	114.928	-0.388	0.21	0.09701
CNAG_00316	HAM1	613.322	0.722	0.117	2.722e-9
CNAG_00317	NA	235.364	0.269	0.153	0.1145
CNAG_00318	NA	1848.326	0.25	0.117	0.05251
CNAG_00319	NA	690.761	0.473	0.124	3.466e-4
CNAG_00320	NA	156.594	0.276	0.181	0.1773
CNAG_00321	NA	20.187	-1.465	0.465	0.003334
CNAG_00322	NA	298.291	-0.402	0.153	0.01537
CNAG_00323	NA	11.603	-0.821	0.564	0.1982
CNAG_00326	NA	1052.807	0.307	0.107	0.007744
CNAG_00327	NA	82.997	0.1	0.22	0.7131
CNAG_00328	NA	318.419	-0.006	0.138	0.9737
CNAG_00329	NA	1892.059	1.111	0.096	4.801e-30
CNAG_00330	NA	213.414	-0.371	0.177	0.05655
CNAG_00331	NA	92.84	0.036	0.202	0.8911
CNAG_00332	SIP4	325.735	-0.405	0.137	0.00583
CNAG_00333	NA	235.63	0.284	0.166	0.1263
CNAG_00334	NA	51093.837	1.675	0.097	7.863999999999998e-65
CNAG_00335	NA	230.607	-0.044	0.16	0.8276
CNAG_00337	NA	1331.713	-1.129	0.11	8.497e-24
CNAG_00342	NA	585.994	-0.226	0.129	0.1158
CNAG_00343	NA	110.515	-0.259	0.196	0.2466
CNAG_00344	NA	92.524	-0.246	0.21	0.3107
CNAG_00345	NA	573.881	1.368	0.116	1.0559999999999999e-30
CNAG_00346	NA	159.346	-0.527	0.166	0.003101
CNAG_00347	NA	230.627	-0.182	0.148	0.2827
CNAG_00348	NA	234.775	-2.008	0.179	3.708e-28
CNAG_00349	NA	18.765	-1.955	0.493	1.86e-4
CNAG_00351	NA	105.783	0.236	0.2	0.3052
CNAG_00352	NA	455.269	0.123	0.13	0.4209
CNAG_00353	LPI16	352.976	0.252	0.143	0.1148
CNAG_00354	NA	1116.704	-0.585	0.132	2.856e-5
CNAG_00355	NA	697.679	-0.03	0.132	0.8593
CNAG_00356	NA	432.509	-0.073	0.126	0.6367
CNAG_00357	NA	164.459	0.21	0.169	0.2786
CNAG_00358	NA	107.787	-0.1	0.226	0.7203
CNAG_00359	NA	1457.756	-1.659	0.1	2.4239999999999998e-60
CNAG_00360	NA	476.605	-1.62	0.143	9.809e-29
CNAG_00361	RVS167	2279.841	0.073	0.096	0.525
CNAG_00362	NA	210.303	0.087	0.155	0.6474
CNAG_00363	TCO6	610.127	-0.342	0.12	0.008497
CNAG_00364	NA	200.449	0.257	0.187	0.2261
CNAG_00365	NA	537.711	0.446	0.118	4.006e-4
CNAG_00366	NA	16.223	-2.996	0.613	3.208e-6
CNAG_00367	DYN5	119.23	-0.006	0.211	0.9829
CNAG_00368	NA	89.484	-0.417	0.229	0.1026
CNAG_00369	NA	148.894	0.021	0.182	0.9284
CNAG_00370	UBI1	14957.035	1.227	0.136	1.329e-18
CNAG_00371	NA	51.122	0.222	0.267	0.4834
CNAG_00372	NA	195.792	0.227	0.158	0.2045
CNAG_00373	NA	243.837	-0.199	0.176	0.3283
CNAG_00374	NA	197.743	-2.379	0.186	4.509e-36
CNAG_00375	GCN5	282.256	0.198	0.135	0.1971
CNAG_00377	NA	453.211	0.419	0.139	0.004955
CNAG_00378	NA	35.191	-0.744	0.332	0.04138
CNAG_00383	APT3	323.202	-0.267	0.144	0.09699
CNAG_00384	NA	115.308	0.01	0.191	0.9698
CNAG_00385	NA	2233.089	0.136	0.106	0.2617
CNAG_00386	NA	525.425	1.374	0.119	8.413e-30
CNAG_00387	LPI13	437.861	0.14	0.128	0.3433
CNAG_00388	NA	414.816	-0.631	0.135	9.508e-6
CNAG_00389	NA	684.635	0.131	0.117	0.3345
CNAG_00390	YMR1	69.507	-0.356	0.237	0.1838
CNAG_00391	NA	239.961	1.313	0.146	2.772e-18
CNAG_00392	NA	85.516	-0.072	0.22	0.793
CNAG_00393	NA	147.161	-0.175	0.197	0.4512
CNAG_00394	NA	787.946	0.01	0.11	0.9413
CNAG_00395	NA	136.806	-0.503	0.192	0.01559
CNAG_00396	PKA1	169.618	-0.334	0.178	0.09244
CNAG_00397	NA	52.409	-0.97	0.279	0.001128
CNAG_00398	NA	957.083	-1.623	0.129	9.277e-35
CNAG_00399	NA	591.943	-0.866	0.115	3.592e-13
CNAG_00400	NA	1448.877	-0.011	0.107	0.9373
CNAG_00401	NA	250.113	-0.142	0.142	0.392
CNAG_00402	NA	965.869	-0.156	0.109	0.2077
CNAG_00403	NA	242.664	0.269	0.152	0.1126
CNAG_00404	NA	213.223	-1.196	0.2	9.133e-9
CNAG_00405	KIC1	280.452	-0.328	0.142	0.03589
CNAG_00406	NA	374.468	0.198	0.13	0.1757
CNAG_00407	NA	1257.554	-0.418	0.096	4.047e-5
CNAG_00408	PPH3	143.713	-1.053	0.19	1.1e-7
CNAG_00409	NA	185.16	0.725	0.167	3.75e-5
CNAG_00410	NA	451.149	1.056	0.119	8.191e-18
CNAG_00411	NA	478.47	0.615	0.117	5.547e-7
CNAG_00413	OFD1	503.573	1.47	0.135	2.2180000000000003e-26
CNAG_00414	MAK32	93.79	-0.478	0.209	0.03651
CNAG_00415	CDC2801	113.423	-0.126	0.213	0.628
CNAG_00416	NA	130.805	-0.197	0.189	0.3705
CNAG_00417	NA	10827.863	1.172	0.087	5.904e-40
CNAG_00418	NA	5988.336	1.053	0.105	1.733e-22
CNAG_00419	NA	81.077	-1.357	0.239	5.257e-8
CNAG_00420	NA	562.615	0.111	0.113	0.3976
CNAG_00421	NA	514.306	-0.536	0.136	2.086e-4
CNAG_00422	NA	222.06	-0.161	0.148	0.3469
CNAG_00423	NA	439.239	-0.28	0.13	0.05072
CNAG_00424	NA	518.714	0.425	0.124	0.001399
CNAG_00425	NA	14.81	-2.107	0.574	5.648e-4
CNAG_00426	NA	274.503	0.555	0.148	4.451e-4
CNAG_00427	PTC5	1597.725	0.187	0.112	0.1362
CNAG_00428	NA	304.218	0.106	0.141	0.5272
CNAG_00429	NA	246.924	1.161	0.157	9.56e-13
CNAG_00430	NA	51.229	0.931	0.28	0.001884
CNAG_00433	NA	176.762	0.689	0.165	8.173e-5
CNAG_00434	NA	291.198	0.791	0.135	1.824e-8
CNAG_00435	NA	47.909	0.339	0.3	0.3278
CNAG_00436	NA	283.043	-0.843	0.142	1.105e-8
CNAG_00437	NA	232.165	-0.186	0.15	0.2797
CNAG_00438	NA	100.183	-0.739	0.218	0.001542
CNAG_00439	NA	138.476	0.223	0.175	0.2647
CNAG_00440	SSN801	93.265	0.557	0.224	0.02231
CNAG_00441	IMD1	10462.341	0.51	0.101	1.508e-6
CNAG_00442	NA	1304.038	1.116	0.118	2.35e-20
CNAG_00443	NA	70.133	-1.474	0.259	4.945e-8
CNAG_00444	NA	180.197	0.224	0.171	0.2526
CNAG_00445	NHP6B01	318.28	-0.305	0.143	0.0521
CNAG_00446	NA	1.559	-2.653	1.664	0.1557
CNAG_00447	NA	2608.974	1.203	0.11	1.0030000000000001e-26
CNAG_00448	NA	782.042	0.639	0.118	2.365e-7
CNAG_00449	NA	366.602	0.699	0.134	6.762e-7
CNAG_00450	LEU2	3308.668	0.63	0.115	1.715e-7
CNAG_00451	NA	63.548	0.464	0.246	0.08912
CNAG_00452	NA	53.223	-1.115	0.311	7.804e-4
CNAG_00453	NA	647.557	0.055	0.113	0.6938
CNAG_00454	NA	8.471	-0.147	0.624	0.8533
CNAG_00455	UBP16	489.33	0.507	0.13	2.336e-4
CNAG_00456	ISP6	687.366	0.013	0.111	0.9284
CNAG_00457	GLN1	8757.173	-0.419	0.14	0.005221
CNAG_00458	NA	1332.566	-0.108	0.117	0.43120000000000003
CNAG_00460	LIV1	230.32	-0.063	0.149	0.7325
CNAG_00461	NA	1221.584	0.164	0.154	0.3587
CNAG_00462	NA	603.313	1.117	0.121	1.82e-19
CNAG_00463	NA	0.427	-1.921	2.727	0.557
CNAG_00464	NA	1064.981	0.273	0.107	0.01876
CNAG_00465	NA	1762.952	-3.176	0.11	4.888999999999998e-182
CNAG_00466	NA	600.324	-0.318	0.111	0.007734
CNAG_00467	NA	393.534	-0.161	0.135	0.2984
CNAG_00468	NA	765.395	-0.229	0.115	0.07198
CNAG_00469	NA	318.461	0.607	0.136	2.175e-5
CNAG_00470	NA	390.943	0.419	0.125	0.001698
CNAG_00471	NA	736.795	1.042	0.142	1.241e-12
CNAG_00472	NA	210.972	-0.291	0.172	0.1306
CNAG_00473	OST2	1904.152	0.392	0.102	2.897e-4
CNAG_00474	NA	105.187	-1.766	0.221	8.71e-15
CNAG_00475	NA	189.919	0.548	0.168	0.002313
CNAG_00476	NA	13.668	-0.976	0.51	0.08455
CNAG_00480	NA	260.847	-0.634	0.147	4.419e-5
CNAG_00481	NA	0.21	1.535	3.892	0.7505
CNAG_00482	NA	448.324	0.342	0.121	0.008574
CNAG_00483	ACT1	8707.68	0.277	0.106	0.01595
CNAG_00484	NA	144.625	-0.352	0.174	0.06724
CNAG_00485	NA	363.509	-4.623	0.221	1.9969999999999995e-95
CNAG_00486	NA	649.788	0.59	0.12	2.94e-6
CNAG_00487	NA	96.217	-1.442	0.232	2.335e-9
CNAG_00488	NA	59.371	0.417	0.253	0.1408
CNAG_00490	NA	465.092	-2.597	0.145	1.7969999999999997e-69
CNAG_00491	NA	734.046	-0.687	0.117	1.722e-8
CNAG_00492	NA	24.244	-1.534	0.412	4.622e-4
CNAG_00493	NA	106.099	-0.571	0.2	0.008209
CNAG_00495	NA	405.281	-0.432	0.132	0.00218
CNAG_00496	NA	280.995	0.258	0.149	0.1228
CNAG_00497	NA	367.254	0.029	0.159	0.8884
CNAG_00498	CDC14	184.717	-0.622	0.178	0.001083
CNAG_00499	NA	388.606	-0.026	0.16	0.9005
CNAG_00500	PTC1	1663.005	-0.24	0.101	0.03005
CNAG_00501	NA	105.726	-0.135	0.196	0.5663
CNAG_00502	NA	221.812	0.631	0.17	4.931e-4
CNAG_00503	NA	604.559	-0.599	0.13	1.263e-5
CNAG_00504	NA	209.56	0.67	0.158	6.213e-5
CNAG_00505	FZC28	81.677	0.426	0.221	0.0827
CNAG_00506	NA	137.85	-0.021	0.177	0.927
CNAG_00508	VPS17	406.269	-0.266	0.132	0.06789
CNAG_00509	NA	836.234	1.189	0.135	9.06e-18
CNAG_00510	NA	844.998	1.122	0.125	2.521e-18
CNAG_00511	NA	21.331	0.218	0.405	0.6592
CNAG_00512	NA	453.724	1.419	0.135	8.529e-25
CNAG_00513	NA	260.863	1.373	0.163	2.923e-16
CNAG_00514	NA	241.238	0.287	0.145	0.07468
CNAG_00515	NA	158.532	-2.37	0.194	3.5359999999999995e-33
CNAG_00516	PEX7	67.787	0.111	0.233	0.6969
CNAG_00517	NA	582.091	0.803	0.131	4.102e-9
CNAG_00519	ERG3	487.698	0.464	0.123	3.95e-4
CNAG_00520	NA	454.438	1.418	0.132	7.984000000000001e-26
CNAG_00521	NA	281.832	-0.851	0.153	1.013e-7
CNAG_00522	NA	108.034	-0.146	0.219	0.5793
CNAG_00523	NA	123.786	0.05	0.181	0.8292
CNAG_00524	NA	309.715	-0.788	0.149	4.039e-7
CNAG_00525	NA	151.809	-0.105	0.179	0.6284
CNAG_00526	NA	113.577	-3.138	0.268	1.64e-30
CNAG_00527	NA	1417.422	0.854	0.108	1.935e-14
CNAG_00528	NA	226.224	-0.635	0.148	5.183e-5
CNAG_00529	NA	86.717	0.079	0.218	0.7708
CNAG_00531	ENA1	572.268	-2.043	0.132	1.518e-52
CNAG_00532	NA	370.114	0.327	0.143	0.03675
CNAG_00533	TIM50	1283.829	1.036	0.125	1.083e-15
CNAG_00534	NA	4011.478	0.865	0.129	9.0950000000000006e-11
CNAG_00535	NA	714.731	0.933	0.121	6.258e-14
CNAG_00536	NA	2551.379	0.897	0.1	2.508e-18
CNAG_00537	NA	212.071	-1.781	0.39	1.446e-5
CNAG_00538	NA	1417.67	0.993	0.113	1.124e-17
CNAG_00539	NA	377.464	-1.187	0.142	3.822e-16
CNAG_00540	NA	27.673	0.225	0.375	0.6217
CNAG_00541	NA	58.153	-0.386	0.277	0.2207
CNAG_00542	NA	42.663	-0.798	0.299	0.01383
CNAG_00543	NA	2660.643	-1.195	0.114	1.359e-24
CNAG_00544	NA	350.911	-0.429	0.132	0.002471
CNAG_00545	NA	236.556	-0.454	0.146	0.003881
CNAG_00546	CHS4	536.999	-2.433	0.145	1.1259999999999999e-61
