ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0005840	ribosome	142	62	CNAG_00034,CNAG_00116,CNAG_00232,CNAG_00370,CNAG_00655,CNAG_00672,CNAG_00771,CNAG_00779,CNAG_00819,CNAG_01152,CNAG_01153,CNAG_01170,CNAG_01181,CNAG_01224,CNAG_01300,CNAG_01332,CNAG_01455,CNAG_01480,CNAG_01486,CNAG_01628,CNAG_01650,CNAG_01884,CNAG_01951,CNAG_02037,CNAG_02144,CNAG_02234,CNAG_02330,CNAG_02754,CNAG_02811,CNAG_02928,CNAG_03000,CNAG_03015,CNAG_03053,CNAG_03198,CNAG_03221,CNAG_03283,CNAG_03303,CNAG_03510,CNAG_03577,CNAG_03780,CNAG_04004,CNAG_04021,CNAG_04068,CNAG_04114,CNAG_04445,CNAG_04448,CNAG_04726,CNAG_04762,CNAG_04799,CNAG_04883,CNAG_05232,CNAG_05525,CNAG_05556,CNAG_05635,CNAG_05762,CNAG_05904,CNAG_06447,CNAG_06605,CNAG_06633,CNAG_06811,CNAG_06847,CNAG_07839,	43.7	12.53	32.42	6.03551403161e-56	8.44971964426e-55	8.44971964426e-55
GO:0043226	organelle	1482	102	CNAG_00034,CNAG_00116,CNAG_00232,CNAG_00370,CNAG_00520,CNAG_00655,CNAG_00672,CNAG_00709,CNAG_00716,CNAG_00771,CNAG_00779,CNAG_00819,CNAG_00845,CNAG_01152,CNAG_01153,CNAG_01158,CNAG_01170,CNAG_01181,CNAG_01199,CNAG_01224,CNAG_01300,CNAG_01332,CNAG_01455,CNAG_01480,CNAG_01486,CNAG_01522,CNAG_01577,CNAG_01592,CNAG_01598,CNAG_01628,CNAG_01639,CNAG_01648,CNAG_01650,CNAG_01799,CNAG_01884,CNAG_01951,CNAG_01962,CNAG_02037,CNAG_02100,CNAG_02144,CNAG_02234,CNAG_02301,CNAG_02330,CNAG_02529,CNAG_02754,CNAG_02794,CNAG_02811,CNAG_02928,CNAG_03000,CNAG_03015,CNAG_03053,CNAG_03098,CNAG_03198,CNAG_03221,CNAG_03274,CNAG_03283,CNAG_03298,CNAG_03303,CNAG_03510,CNAG_03577,CNAG_03634,CNAG_03780,CNAG_03891,CNAG_04004,CNAG_04021,CNAG_04068,CNAG_04114,CNAG_04259,CNAG_04360,CNAG_04445,CNAG_04448,CNAG_04726,CNAG_04758,CNAG_04762,CNAG_04799,CNAG_04883,CNAG_04985,CNAG_05225,CNAG_05232,CNAG_05525,CNAG_05556,CNAG_05635,CNAG_05725,CNAG_05762,CNAG_05896,CNAG_05904,CNAG_06140,CNAG_06150,CNAG_06379,CNAG_06447,CNAG_06605,CNAG_06633,CNAG_06663,CNAG_06745,CNAG_06746,CNAG_06747,CNAG_06811,CNAG_06847,CNAG_07363,CNAG_07660,CNAG_07807,CNAG_07839,	6.9	1.98	3.45	1.02270346439e-15	7.15892425075e-15	1.43178485015e-14
GO:0005622	intracellular anatomical structure	1664	107	CNAG_00034,CNAG_00116,CNAG_00232,CNAG_00370,CNAG_00520,CNAG_00655,CNAG_00672,CNAG_00709,CNAG_00716,CNAG_00750,CNAG_00771,CNAG_00779,CNAG_00819,CNAG_00845,CNAG_01152,CNAG_01153,CNAG_01158,CNAG_01170,CNAG_01181,CNAG_01199,CNAG_01224,CNAG_01300,CNAG_01332,CNAG_01455,CNAG_01480,CNAG_01486,CNAG_01522,CNAG_01592,CNAG_01598,CNAG_01628,CNAG_01639,CNAG_01648,CNAG_01650,CNAG_01657,CNAG_01799,CNAG_01884,CNAG_01951,CNAG_01962,CNAG_02037,CNAG_02099,CNAG_02128,CNAG_02144,CNAG_02234,CNAG_02301,CNAG_02330,CNAG_02529,CNAG_02714,CNAG_02754,CNAG_02794,CNAG_02811,CNAG_02928,CNAG_03000,CNAG_03015,CNAG_03053,CNAG_03098,CNAG_03198,CNAG_03221,CNAG_03274,CNAG_03283,CNAG_03298,CNAG_03303,CNAG_03510,CNAG_03577,CNAG_03634,CNAG_03780,CNAG_04004,CNAG_04021,CNAG_04068,CNAG_04082,CNAG_04114,CNAG_04179,CNAG_04259,CNAG_04360,CNAG_04441,CNAG_04445,CNAG_04448,CNAG_04726,CNAG_04762,CNAG_04799,CNAG_04883,CNAG_04976,CNAG_04985,CNAG_05225,CNAG_05232,CNAG_05525,CNAG_05556,CNAG_05635,CNAG_05725,CNAG_05762,CNAG_05896,CNAG_05904,CNAG_06248,CNAG_06379,CNAG_06447,CNAG_06605,CNAG_06633,CNAG_06663,CNAG_06745,CNAG_06746,CNAG_06747,CNAG_06811,CNAG_06847,CNAG_06900,CNAG_07363,CNAG_07660,CNAG_07807,CNAG_07839,	6.4	1.85	3.27	1.48562352661e-14	6.93290979085e-14	2.07987293725e-13
GO:0005576	extracellular region	111	22	CNAG_00034,CNAG_00232,CNAG_00370,CNAG_00771,CNAG_00779,CNAG_01480,CNAG_01577,CNAG_01648,CNAG_02100,CNAG_02144,CNAG_03283,CNAG_03891,CNAG_04114,CNAG_04758,CNAG_04762,CNAG_05725,CNAG_05762,CNAG_06140,CNAG_06150,CNAG_06447,CNAG_06605,CNAG_06633,	19.8	5.69	7.67	1.50178469012e-11	5.25624641543e-11	2.10249856617e-10
GO:0005575	cellular component	2996	126	CNAG_00034,CNAG_00116,CNAG_00232,CNAG_00370,CNAG_00520,CNAG_00655,CNAG_00672,CNAG_00709,CNAG_00716,CNAG_00750,CNAG_00771,CNAG_00779,CNAG_00819,CNAG_00845,CNAG_00904,CNAG_00987,CNAG_01152,CNAG_01153,CNAG_01158,CNAG_01170,CNAG_01181,CNAG_01199,CNAG_01224,CNAG_01300,CNAG_01332,CNAG_01455,CNAG_01480,CNAG_01486,CNAG_01522,CNAG_01577,CNAG_01592,CNAG_01598,CNAG_01628,CNAG_01639,CNAG_01648,CNAG_01650,CNAG_01657,CNAG_01799,CNAG_01884,CNAG_01946,CNAG_01951,CNAG_01962,CNAG_02037,CNAG_02099,CNAG_02100,CNAG_02128,CNAG_02144,CNAG_02234,CNAG_02301,CNAG_02330,CNAG_02336,CNAG_02449,CNAG_02529,CNAG_02714,CNAG_02754,CNAG_02794,CNAG_02811,CNAG_02928,CNAG_03000,CNAG_03015,CNAG_03053,CNAG_03098,CNAG_03198,CNAG_03221,CNAG_03274,CNAG_03281,CNAG_03283,CNAG_03298,CNAG_03303,CNAG_03510,CNAG_03577,CNAG_03634,CNAG_03780,CNAG_03891,CNAG_04004,CNAG_04021,CNAG_04068,CNAG_04082,CNAG_04114,CNAG_04179,CNAG_04259,CNAG_04283,CNAG_04360,CNAG_04441,CNAG_04445,CNAG_04448,CNAG_04726,CNAG_04758,CNAG_04762,CNAG_04799,CNAG_04883,CNAG_04976,CNAG_04985,CNAG_05150,CNAG_05225,CNAG_05232,CNAG_05340,CNAG_05525,CNAG_05556,CNAG_05635,CNAG_05725,CNAG_05762,CNAG_05896,CNAG_05904,CNAG_06096,CNAG_06140,CNAG_06150,CNAG_06248,CNAG_06379,CNAG_06438,CNAG_06447,CNAG_06605,CNAG_06633,CNAG_06663,CNAG_06745,CNAG_06746,CNAG_06747,CNAG_06811,CNAG_06847,CNAG_06900,CNAG_07363,CNAG_07448,CNAG_07660,CNAG_07695,CNAG_07807,CNAG_07839,	4.2	1.21	1.74	0.000430943683401	0.00120664231352	0.00603321156761
GO:0005829	cytosol	28	4	CNAG_02099,CNAG_04004,CNAG_04114,CNAG_04448,	14.3	4.1	4.7	0.0151520341258	0.0353547462936	0.212128477762
GO:0005739	mitochondrion	258	15	CNAG_00709,CNAG_00716,CNAG_01522,CNAG_01639,CNAG_01799,CNAG_01962,CNAG_02529,CNAG_02794,CNAG_03098,CNAG_03274,CNAG_03298,CNAG_04360,CNAG_05725,CNAG_06663,CNAG_07363,	5.8	1.67	1.78	0.0342867468778	0.0685734937556	0.480014456289
