ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0008150	biological process	3075	128	CNAG_00034,CNAG_00116,CNAG_00370,CNAG_00417,CNAG_00655,CNAG_00672,CNAG_00709,CNAG_00771,CNAG_00779,CNAG_00797,CNAG_00819,CNAG_00904,CNAG_00987,CNAG_01152,CNAG_01153,CNAG_01158,CNAG_01170,CNAG_01181,CNAG_01199,CNAG_01224,CNAG_01300,CNAG_01332,CNAG_01428,CNAG_01455,CNAG_01480,CNAG_01486,CNAG_01496,CNAG_01522,CNAG_01577,CNAG_01592,CNAG_01598,CNAG_01628,CNAG_01639,CNAG_01650,CNAG_01657,CNAG_01884,CNAG_01946,CNAG_01951,CNAG_01962,CNAG_02037,CNAG_02099,CNAG_02100,CNAG_02128,CNAG_02144,CNAG_02234,CNAG_02301,CNAG_02330,CNAG_02336,CNAG_02418,CNAG_02460,CNAG_02529,CNAG_02588,CNAG_02714,CNAG_02754,CNAG_02794,CNAG_02811,CNAG_02928,CNAG_03000,CNAG_03015,CNAG_03048,CNAG_03053,CNAG_03098,CNAG_03198,CNAG_03221,CNAG_03274,CNAG_03298,CNAG_03303,CNAG_03476,CNAG_03510,CNAG_03577,CNAG_03592,CNAG_03634,CNAG_03780,CNAG_03891,CNAG_03892,CNAG_04004,CNAG_04021,CNAG_04068,CNAG_04082,CNAG_04114,CNAG_04179,CNAG_04259,CNAG_04308,CNAG_04360,CNAG_04441,CNAG_04445,CNAG_04448,CNAG_04467,CNAG_04726,CNAG_04758,CNAG_04762,CNAG_04799,CNAG_04883,CNAG_05050,CNAG_05059,CNAG_05150,CNAG_05199,CNAG_05232,CNAG_05340,CNAG_05465,CNAG_05525,CNAG_05556,CNAG_05635,CNAG_05725,CNAG_05762,CNAG_05896,CNAG_05904,CNAG_05932,CNAG_06106,CNAG_06112,CNAG_06150,CNAG_06248,CNAG_06379,CNAG_06447,CNAG_06515,CNAG_06605,CNAG_06633,CNAG_06663,CNAG_06770,CNAG_06811,CNAG_06847,CNAG_06900,CNAG_06923,CNAG_07363,CNAG_07448,CNAG_07660,CNAG_07695,CNAG_07839,	4.2	1.19	1.72	0.000601051971662	0.0144252473199	0.0144252473199
GO:0006457	protein folding	39	6	CNAG_00987,CNAG_03891,CNAG_03892,CNAG_05199,CNAG_06106,CNAG_06150,	15.4	4.42	5.18	0.00205655268014	0.0246786321617	0.0493572643234
