ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0005975	carbohydrate metabolic process	140	35	CNAG_00057,CNAG_00596,CNAG_00663,CNAG_00696,CNAG_00826,CNAG_00827,CNAG_01230,CNAG_01745,CNAG_02189,CNAG_02225,CNAG_02230,CNAG_03146,CNAG_03412,CNAG_04025,CNAG_04217,CNAG_04631,CNAG_04874,CNAG_05264,CNAG_05316,CNAG_05411,CNAG_05458,CNAG_05607,CNAG_05652,CNAG_05799,CNAG_05803,CNAG_06031,CNAG_06050,CNAG_06052,CNAG_06291,CNAG_06336,CNAG_06508,CNAG_06666,CNAG_06835,CNAG_06868,CNAG_07976,	25.0	2.68	3.42	2.80966810941e-08	8.70997113918e-07	8.70997113918e-07
GO:0055085	transmembrane transport	350	55	CNAG_00025,CNAG_00284,CNAG_00651,CNAG_00749,CNAG_00864,CNAG_00979,CNAG_01232,CNAG_01545,CNAG_01704,CNAG_01742,CNAG_01759,CNAG_01862,CNAG_01960,CNAG_01964,CNAG_02430,CNAG_02586,CNAG_02733,CNAG_03090,CNAG_03110,CNAG_03713,CNAG_03794,CNAG_03805,CNAG_03910,CNAG_04015,CNAG_04092,CNAG_04098,CNAG_04103,CNAG_04142,CNAG_04552,CNAG_04616,CNAG_04704,CNAG_04867,CNAG_04920,CNAG_05300,CNAG_05377,CNAG_05381,CNAG_05387,CNAG_05662,CNAG_05718,CNAG_05929,CNAG_05982,CNAG_05992,CNAG_05994,CNAG_06102,CNAG_06119,CNAG_06265,CNAG_06485,CNAG_06557,CNAG_06652,CNAG_06758,CNAG_06776,CNAG_06963,CNAG_07538,CNAG_07641,CNAG_07701,	15.7	1.69	1.92	5.04633101803e-05	0.000782181307794	0.00156436261559
