ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0006399	tRNA metabolic process	80	8	CNAG_00429,CNAG_01894,CNAG_03342,CNAG_03521,CNAG_04179,CNAG_04905,CNAG_05086,CNAG_06774,	10.0	4.33	4.97	0.000461194823926	0.0138358447178	0.0138358447178
GO:0006091	generation of precursor metabolites and energy	69	7	CNAG_00462,CNAG_01657,CNAG_03629,CNAG_04189,CNAG_06226,CNAG_06663,CNAG_07908,	10.1	4.39	5.01	0.000966905911142	0.0145035886671	0.0290071773343
GO:0140013	meiotic nuclear division	7	2	CNAG_01656,CNAG_07909,	28.6	12.37	17.2	0.0102925420997	0.0781805645747	0.308776262991
GO:0006790	sulfur compound metabolic process	58	5	CNAG_01890,CNAG_04215,CNAG_04640,CNAG_05070,CNAG_05759,	8.6	3.73	4.12	0.0104240752766	0.0781805645747	0.312722258299
GO:1901135	carbohydrate derivative metabolic process	178	9	CNAG_00973,CNAG_01915,CNAG_02285,CNAG_03322,CNAG_04245,CNAG_04640,CNAG_04692,CNAG_05759,CNAG_06487,	5.1	2.19	2.36	0.0211883888016	0.114852796515	0.635651664047
GO:0055086	nucleobase-containing small molecule metabolic process	123	7	CNAG_00973,CNAG_01915,CNAG_02285,CNAG_03322,CNAG_04640,CNAG_04692,CNAG_05759,	5.7	2.46	2.65	0.022970559303	0.114852796515	0.689116779089
