ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0003735	structural constituent of ribosome	128	102	CNAG_00034,CNAG_00116,CNAG_00370,CNAG_00608,CNAG_00640,CNAG_00655,CNAG_00656,CNAG_00672,CNAG_00703,CNAG_00722,CNAG_00771,CNAG_00779,CNAG_00819,CNAG_00821,CNAG_01136,CNAG_01152,CNAG_01153,CNAG_01170,CNAG_01181,CNAG_01224,CNAG_01300,CNAG_01332,CNAG_01345,CNAG_01455,CNAG_01480,CNAG_01486,CNAG_01628,CNAG_01650,CNAG_01797,CNAG_01819,CNAG_01884,CNAG_01951,CNAG_01976,CNAG_01990,CNAG_02037,CNAG_02144,CNAG_02145,CNAG_02234,CNAG_02316,CNAG_02330,CNAG_02331,CNAG_02354,CNAG_02709,CNAG_02754,CNAG_02811,CNAG_02838,CNAG_02842,CNAG_02923,CNAG_02928,CNAG_03000,CNAG_03015,CNAG_03053,CNAG_03127,CNAG_03198,CNAG_03221,CNAG_03303,CNAG_03353,CNAG_03510,CNAG_03693,CNAG_03747,CNAG_03780,CNAG_03986,CNAG_04004,CNAG_04011,CNAG_04021,CNAG_04068,CNAG_04114,CNAG_04180,CNAG_04235,CNAG_04292,CNAG_04400,CNAG_04445,CNAG_04448,CNAG_04452,CNAG_04709,CNAG_04726,CNAG_04762,CNAG_04799,CNAG_04830,CNAG_04883,CNAG_04884,CNAG_05091,CNAG_05110,CNAG_05232,CNAG_05525,CNAG_05556,CNAG_05762,CNAG_05764,CNAG_05800,CNAG_05904,CNAG_05917,CNAG_05980,CNAG_06095,CNAG_06222,CNAG_06231,CNAG_06447,CNAG_06605,CNAG_06633,CNAG_06811,CNAG_06847,CNAG_07535,CNAG_07839,	79.7	8.55	48.34	2.24342285423e-84	7.17895313353e-83	7.17895313353e-83
GO:0005198	structural molecule activity	155	102	CNAG_00034,CNAG_00116,CNAG_00370,CNAG_00608,CNAG_00640,CNAG_00655,CNAG_00656,CNAG_00672,CNAG_00703,CNAG_00722,CNAG_00771,CNAG_00779,CNAG_00819,CNAG_00821,CNAG_01136,CNAG_01152,CNAG_01153,CNAG_01170,CNAG_01181,CNAG_01224,CNAG_01300,CNAG_01332,CNAG_01345,CNAG_01455,CNAG_01480,CNAG_01486,CNAG_01628,CNAG_01650,CNAG_01797,CNAG_01819,CNAG_01884,CNAG_01951,CNAG_01976,CNAG_01990,CNAG_02037,CNAG_02144,CNAG_02145,CNAG_02234,CNAG_02316,CNAG_02330,CNAG_02331,CNAG_02354,CNAG_02709,CNAG_02754,CNAG_02811,CNAG_02838,CNAG_02842,CNAG_02923,CNAG_02928,CNAG_03000,CNAG_03015,CNAG_03053,CNAG_03127,CNAG_03198,CNAG_03221,CNAG_03303,CNAG_03353,CNAG_03510,CNAG_03693,CNAG_03747,CNAG_03780,CNAG_03986,CNAG_04004,CNAG_04011,CNAG_04021,CNAG_04068,CNAG_04114,CNAG_04180,CNAG_04235,CNAG_04292,CNAG_04400,CNAG_04445,CNAG_04448,CNAG_04452,CNAG_04709,CNAG_04726,CNAG_04762,CNAG_04799,CNAG_04830,CNAG_04883,CNAG_04884,CNAG_05091,CNAG_05110,CNAG_05232,CNAG_05525,CNAG_05556,CNAG_05762,CNAG_05764,CNAG_05800,CNAG_05904,CNAG_05917,CNAG_05980,CNAG_06095,CNAG_06222,CNAG_06231,CNAG_06447,CNAG_06605,CNAG_06633,CNAG_06811,CNAG_06847,CNAG_07535,CNAG_07839,	65.8	7.06	23.57	3.24920741447e-70	5.19873186316e-69	1.03974637263e-68
GO:0003723	RNA binding	307	72	CNAG_00034,CNAG_00116,CNAG_00135,CNAG_00232,CNAG_00386,CNAG_00410,CNAG_00417,CNAG_00509,CNAG_00603,CNAG_00640,CNAG_01168,CNAG_01182,CNAG_01198,CNAG_01428,CNAG_01437,CNAG_01564,CNAG_01628,CNAG_01639,CNAG_01819,CNAG_01843,CNAG_01943,CNAG_01990,CNAG_02002,CNAG_02128,CNAG_02144,CNAG_02301,CNAG_02331,CNAG_02378,CNAG_02507,CNAG_02657,CNAG_02709,CNAG_02714,CNAG_02810,CNAG_02890,CNAG_02928,CNAG_02995,CNAG_03001,CNAG_03015,CNAG_03053,CNAG_03263,CNAG_03435,CNAG_03513,CNAG_03603,CNAG_03675,CNAG_03724,CNAG_03986,CNAG_04021,CNAG_04072,CNAG_04441,CNAG_04448,CNAG_04799,CNAG_04883,CNAG_04896,CNAG_04914,CNAG_04994,CNAG_05110,CNAG_05241,CNAG_05455,CNAG_05555,CNAG_05764,CNAG_05827,CNAG_06113,CNAG_06248,CNAG_06472,CNAG_06605,CNAG_06741,CNAG_06774,CNAG_06840,CNAG_06906,CNAG_07362,CNAG_07511,CNAG_07778,	23.5	2.52	3.34	1.99342210874e-14	2.12631691599e-13	6.37895074798e-13
GO:0003674	molecular function	3820	402	CNAG_00007,CNAG_00034,CNAG_00058,CNAG_00061,CNAG_00063,CNAG_00100,CNAG_00108,CNAG_00116,CNAG_00117,CNAG_00135,CNAG_00151,CNAG_00232,CNAG_00235,CNAG_00236,CNAG_00256,CNAG_00259,CNAG_00265,CNAG_00305,CNAG_00329,CNAG_00334,CNAG_00345,CNAG_00370,CNAG_00386,CNAG_00410,CNAG_00413,CNAG_00417,CNAG_00418,CNAG_00429,CNAG_00447,CNAG_00462,CNAG_00509,CNAG_00510,CNAG_00520,CNAG_00590,CNAG_00603,CNAG_00608,CNAG_00613,CNAG_00622,CNAG_00640,CNAG_00655,CNAG_00656,CNAG_00672,CNAG_00684,CNAG_00700,CNAG_00702,CNAG_00703,CNAG_00709,CNAG_00722,CNAG_00743,CNAG_00747,CNAG_00750,CNAG_00771,CNAG_00779,CNAG_00785,CNAG_00788,CNAG_00797,CNAG_00819,CNAG_00821,CNAG_00854,CNAG_00891,CNAG_00895,CNAG_00904,CNAG_00930,CNAG_00935,CNAG_00992,CNAG_01023,CNAG_01054,CNAG_01119,CNAG_01120,CNAG_01136,CNAG_01140,CNAG_01148,CNAG_01152,CNAG_01153,CNAG_01168,CNAG_01170,CNAG_01179,CNAG_01181,CNAG_01182,CNAG_01198,CNAG_01224,CNAG_01239,CNAG_01264,CNAG_01273,CNAG_01300,CNAG_01332,CNAG_01345,CNAG_01354,CNAG_01364,CNAG_01390,CNAG_01400,CNAG_01404,CNAG_01416,CNAG_01428,CNAG_01432,CNAG_01437,CNAG_01455,CNAG_01480,CNAG_01485,CNAG_01486,CNAG_01564,CNAG_01565,CNAG_01577,CNAG_01592,CNAG_01594,CNAG_01600,CNAG_01628,CNAG_01629,CNAG_01639,CNAG_01641,CNAG_01650,CNAG_01656,CNAG_01657,CNAG_01727,CNAG_01752,CNAG_01797,CNAG_01810,CNAG_01819,CNAG_01820,CNAG_01843,CNAG_01868,CNAG_01877,CNAG_01881,CNAG_01884,CNAG_01890,CNAG_01894,CNAG_01898,CNAG_01915,CNAG_01943,CNAG_01946,CNAG_01951,CNAG_01976,CNAG_01990,CNAG_01991,CNAG_02002,CNAG_02037,CNAG_02100,CNAG_02128,CNAG_02144,CNAG_02145,CNAG_02198,CNAG_02202,CNAG_02234,CNAG_02285,CNAG_02300,CNAG_02301,CNAG_02316,CNAG_02317,CNAG_02330,CNAG_02331,CNAG_02336,CNAG_02354,CNAG_02378,CNAG_02418,CNAG_02437,CNAG_02460,CNAG_02502,CNAG_02507,CNAG_02529,CNAG_02534,CNAG_02546,CNAG_02657,CNAG_02664,CNAG_02709,CNAG_02714,CNAG_02754,CNAG_02762,CNAG_02794,CNAG_02810,CNAG_02811,CNAG_02818,CNAG_02838,CNAG_02842,CNAG_02849,CNAG_02850,CNAG_02858,CNAG_02880,CNAG_02890,CNAG_02923,CNAG_02928,CNAG_02951,CNAG_02961,CNAG_02982,CNAG_02984,CNAG_02995,CNAG_03000,CNAG_03001,CNAG_03015,CNAG_03053,CNAG_03072,CNAG_03127,CNAG_03147,CNAG_03166,CNAG_03198,CNAG_03216,CNAG_03221,CNAG_03263,CNAG_03274,CNAG_03275,CNAG_03298,CNAG_03301,CNAG_03303,CNAG_03310,CNAG_03335,CNAG_03353,CNAG_03435,CNAG_03468,CNAG_03476,CNAG_03510,CNAG_03513,CNAG_03584,CNAG_03602,CNAG_03603,CNAG_03634,CNAG_03664,CNAG_03675,CNAG_03693,CNAG_03724,CNAG_03747,CNAG_03780,CNAG_03812,CNAG_03817,CNAG_03861,CNAG_03863,CNAG_03878,CNAG_03891,CNAG_03892,CNAG_03902,CNAG_03931,CNAG_03940,CNAG_03944,CNAG_03957,CNAG_03964,CNAG_03986,CNAG_04004,CNAG_04011,CNAG_04021,CNAG_04068,CNAG_04072,CNAG_04082,CNAG_04114,CNAG_04168,CNAG_04179,CNAG_04180,CNAG_04192,CNAG_04230,CNAG_04235,CNAG_04245,CNAG_04292,CNAG_04304,CNAG_04348,CNAG_04360,CNAG_04372,CNAG_04383,CNAG_04400,CNAG_04441,CNAG_04445,CNAG_04448,CNAG_04452,CNAG_04467,CNAG_04469,CNAG_04577,CNAG_04580,CNAG_04632,CNAG_04640,CNAG_04676,CNAG_04694,CNAG_04709,CNAG_04726,CNAG_04758,CNAG_04762,CNAG_04776,CNAG_04799,CNAG_04830,CNAG_04876,CNAG_04883,CNAG_04884,CNAG_04896,CNAG_04914,CNAG_04951,CNAG_04994,CNAG_05030,CNAG_05042,CNAG_05050,CNAG_05059,CNAG_05091,CNAG_05101,CNAG_05110,CNAG_05125,CNAG_05144,CNAG_05145,CNAG_05154,CNAG_05170,CNAG_05179,CNAG_05199,CNAG_05226,CNAG_05232,CNAG_05241,CNAG_05340,CNAG_05398,CNAG_05400,CNAG_05425,CNAG_05455,CNAG_05464,CNAG_05465,CNAG_05525,CNAG_05555,CNAG_05556,CNAG_05619,CNAG_05623,CNAG_05638,CNAG_05705,CNAG_05725,CNAG_05759,CNAG_05762,CNAG_05764,CNAG_05800,CNAG_05827,CNAG_05844,CNAG_05890,CNAG_05896,CNAG_05899,CNAG_05904,CNAG_05917,CNAG_05932,CNAG_05968,CNAG_05980,CNAG_06001,CNAG_06005,CNAG_06012,CNAG_06095,CNAG_06112,CNAG_06113,CNAG_06123,CNAG_06126,CNAG_06150,CNAG_06173,CNAG_06206,CNAG_06222,CNAG_06231,CNAG_06235,CNAG_06238,CNAG_06242,CNAG_06248,CNAG_06314,CNAG_06318,CNAG_06368,CNAG_06406,CNAG_06420,CNAG_06421,CNAG_06440,CNAG_06447,CNAG_06454,CNAG_06468,CNAG_06472,CNAG_06475,CNAG_06489,CNAG_06605,CNAG_06608,CNAG_06633,CNAG_06641,CNAG_06645,CNAG_06663,CNAG_06684,CNAG_06689,CNAG_06734,CNAG_06741,CNAG_06745,CNAG_06746,CNAG_06747,CNAG_06755,CNAG_06770,CNAG_06774,CNAG_06798,CNAG_06811,CNAG_06840,CNAG_06847,CNAG_06849,CNAG_06900,CNAG_06906,CNAG_06923,CNAG_06997,CNAG_07362,CNAG_07363,CNAG_07373,CNAG_07413,CNAG_07445,CNAG_07448,CNAG_07502,CNAG_07509,CNAG_07511,CNAG_07535,CNAG_07536,CNAG_07537,CNAG_07557,CNAG_07695,CNAG_07740,CNAG_07746,CNAG_07778,CNAG_07839,CNAG_07908,CNAG_07953,	10.5	1.13	1.93	6.08647552044e-08	4.86918041636e-07	1.94767216654e-06
GO:0016874	ligase activity	99	24	CNAG_00007,CNAG_00747,CNAG_00797,CNAG_00930,CNAG_01565,CNAG_01877,CNAG_01894,CNAG_02418,CNAG_02858,CNAG_04082,CNAG_04179,CNAG_04192,CNAG_04896,CNAG_05425,CNAG_05759,CNAG_05827,CNAG_05896,CNAG_06112,CNAG_06123,CNAG_06314,CNAG_06755,CNAG_07373,CNAG_07502,CNAG_07746,	24.2	2.6	3.23	8.03820053689e-06	5.14444834361e-05	0.00025722241718
GO:0019843	rRNA binding	13	7	CNAG_00034,CNAG_00640,CNAG_02331,CNAG_02928,CNAG_03015,CNAG_03053,CNAG_03986,	53.8	5.78	11.51	6.07586893533e-05	0.000324046343217	0.0019442780593
GO:0008135	translation factor activity, RNA binding	83	16	CNAG_00386,CNAG_00417,CNAG_00509,CNAG_01428,CNAG_01639,CNAG_01843,CNAG_01943,CNAG_02128,CNAG_02507,CNAG_02657,CNAG_02714,CNAG_03263,CNAG_05455,CNAG_06840,CNAG_06906,CNAG_07778,	19.3	2.07	2.37	0.00359456422873	0.015199007703	0.115026055319
GO:0051082	unfolded protein binding	23	7	CNAG_00058,CNAG_00447,CNAG_00510,CNAG_03944,CNAG_04304,CNAG_05199,CNAG_06150,	30.4	3.27	4.31	0.00379975192575	0.015199007703	0.121592061624
GO:0008168	methyltransferase activity	87	14	CNAG_00259,CNAG_00750,CNAG_01416,CNAG_01592,CNAG_01629,CNAG_01890,CNAG_02317,CNAG_02818,CNAG_03310,CNAG_03724,CNAG_03863,CNAG_04360,CNAG_06235,CNAG_06774,	16.1	1.73	1.89	0.0289417309211	0.102903932164	0.926135389475
